right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,245.2675,245.7673,,,246.0175,246.2341,left,0.2098,,,,,,,,,0.5,,,,,,245.7673,246.0175,246.2341,247.3344,0,33,33,95,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,247.3345,247.8339,,,248.0845,249.14,left,1.0478,,,,,,,,,0.5,,,,,,247.834,248.0845,249.1401,250.2396,0,34,34,112,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,250.2398,250.7396,,,250.9896,251.8506,left,0.8597,,,,,,,,,0.5,,,,,,250.7397,250.9896,251.8507,252.9504,0,35,35,107,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,252.9507,253.4505,,,253.7007,253.9897,right,0.2808,,,,,,,,,0.9,,,,,,253.4505,253.7007,253.9897,255.0895,0,36,36,201,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,255.0897,255.5894,,,255.8397,257.0338,left,1.186,,,,,,,,,0.4,,,,,,255.5894,255.8397,257.0338,258.1337,0,37,37,35,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,258.1339,258.6337,,,258.8837,259.5115,right,0.6228,,,,,,,,,0.6,,,,,,258.6337,258.8837,259.5116,260.6115,0,38,38,175,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,260.6117,261.1114,,,261.3619,262.0669,left,0.7042,,,,,,,,,0.45,,,,,,261.1114,261.3618,262.0669,263.167,0,39,39,65,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,263.1672,263.6669,,,263.9172,265.1558,left,1.2331,,,,,,,,,0.6,,,,,,263.6669,263.9172,265.1559,266.2558,0,40,40,165,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,266.256,266.7557,,,267.006,267.3391,left,0.3291,,,,,,,,,0.4,,,,,,266.7558,267.006,267.3391,268.4392,0,41,41,51,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,268.4394,268.9391,,,269.1892,269.9502,left,0.7582,,,,,,,,,0.45,,,,,,268.9391,269.1891,269.9502,271.0501,0,42,42,85,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,271.0503,271.5501,,,271.8002,272.1112,left,0.3093,,,,,,,,,0.5,,,,,,271.5501,271.8002,272.1112,273.2114,0,43,43,118,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,273.2115,273.7112,,,273.9613,275.2278,left,1.2628,,,,,,,,,0.55,,,,,,273.7112,273.9612,275.2278,276.3279,0,44,44,129,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,276.3281,276.828,,,277.0784,277.2784,left,0.1949,,,,,,,,,0.1,,,,,,276.828,277.0784,277.2784,278.3779,0,45,45,28,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,278.3782,278.8778,,,279.1281,279.3444,left,0.2138,,,,,,,,,0.1,,,,,,278.8778,279.128,279.3444,280.4446,0,46,46,12,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,280.4447,280.9446,,,281.1946,281.3943,right,0.1954,,,,,,,,,0.9,,,,,,280.9447,281.1946,281.3943,282.4942,0,47,47,198,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,282.4944,282.9942,,,283.2449,283.7164,left,0.4666,,,,,,,,,0.45,,,,,,282.9942,283.2449,283.7164,284.8163,0,48,48,74,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,284.8166,285.3165,,,285.5669,285.8888,right,0.3128,,,,,,,,,0.9,,,,,,285.3165,285.5668,285.8889,286.9888,0,49,49,197,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,286.989,287.4886,,,287.7389,287.9275,left,0.182,,,,,,,,,0.4,,,,,,287.4886,287.7389,287.9276,289.0274,0,50,50,49,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,289.0276,289.5274,,,289.778,290.3162,right,0.5301,,,,,,,,,0.6,,,,,,289.5274,289.778,290.3163,291.4163,0,51,51,170,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,291.4165,291.9163,,,292.1664,292.983,left,0.8093,,,,,,,,,0.5,,,,,,291.9163,292.1664,292.983,294.0828,0,52,52,109,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,294.083,294.5832,,,294.8329,296.089,right,1.2462,,,,,,,,,0.6,,,,,,294.5832,294.8329,296.089,297.1884,0,53,53,160,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,297.1886,297.6887,,,297.9385,299.2178,left,1.2733,,,,,,,,,0.5,,,,,,297.6887,297.9385,299.2179,300.316,0,54,54,115,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,300.3163,300.816,,,301.0664,301.444,right,0.3733,,,,,,,,,0.6,,,,,,300.816,301.0664,301.444,302.5437,0,55,55,150,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,302.5439,303.0438,,,303.2939,304.266,right,0.9631,,,,,,,,,0.55,,,,,,303.0438,303.2939,304.266,305.366,0,56,56,137,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,305.3662,305.8659,,,306.1165,307.0494,left,0.9238,,,,,,,,,0.5,,,,,,305.866,306.1165,307.0494,308.1492,0,57,57,94,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,308.1495,308.6492,,,308.8998,309.2326,right,0.3265,,,,,,,,,0.9,,,,,,308.6492,308.8998,309.2326,310.3327,0,58,58,200,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,310.333,310.8327,,,311.083,311.5047,left,0.4148,,,,,,,,,0.45,,,,,,310.8328,311.083,311.5047,312.6046,0,59,59,63,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,312.6048,313.1046,,,313.3549,314.1548,left,0.7915,,,,,,,,,0.45,,,,,,313.1046,313.3549,314.1548,315.2546,0,60,60,61,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,315.2546,315.7549,,,316.0048,316.8994,left,0.8861,,,,,,,,,0.55,,,,,,315.7549,316.0048,316.8994,317.9992,0,61,61,128,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,317.9994,318.4997,,,318.7498,319.1601,left,0.4047,,,,,,,,,0.6,,,,,,318.4997,318.7497,319.1601,320.2601,0,62,62,176,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,320.2603,320.76,,,321.0109,321.4046,left,0.3847,,,,,,,,,0.4,,,,,,320.7601,321.0109,321.4046,322.5043,0,63,63,58,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,322.5045,323.0047,,,323.2545,323.8329,left,0.5723,,,,,,,,,0.6,,,,,,323.0047,323.2544,323.8329,324.9323,0,64,64,169,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,324.9325,325.4324,,,325.6822,326.3599,left,0.6718,,,,,,,,,0.4,,,,,,325.4324,325.6822,326.3599,327.4599,0,65,65,54,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,327.46,327.9598,,,328.2101,329.3438,left,1.1281,,,,,,,,,0.55,,,,,,327.9598,328.2101,329.3438,330.4431,0,66,66,147,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,330.4434,330.9432,,,331.1935,331.46,right,0.2567,,,,,,,,,0.9,,,,,,330.9432,331.1935,331.46,332.5603,0,67,67,192,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,332.5604,333.0599,,,333.3104,333.7653,left,0.4492,,,,,,,,,0.4,,,,,,333.0599,333.3104,333.7654,334.8652,0,68,68,48,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,334.8655,335.3652,,,335.6153,336.4938,left,0.8726,,,,,,,,,0.55,,,,,,335.3652,335.6153,336.4938,337.5929,0,69,69,127,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,337.5931,338.0929,,,338.3433,338.593,left,0.2417,,,,,,,,,0.1,,,,,,338.093,338.3433,338.593,339.693,0,70,70,23,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,339.6933,340.1929,,,340.4434,341.0095,left,0.559,,,,,,,,,0.45,,,,,,340.1929,340.4434,341.0095,342.1094,0,71,71,79,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,342.1096,342.6094,,,342.8602,343.2596,left,0.3933,,,,,,,,,0.1,,,,,,342.6094,342.8602,343.2596,344.3598,0,72,72,7,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,344.36,344.8594,,,345.11,345.2934,left,0.1778,,,,,,,,,0.1,,,,,,344.8594,345.11,345.2935,346.3937,0,73,73,6,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,346.3939,346.8934,,,347.1428,347.9377,right,0.794,,,,,,,,,0.6,,,,,,346.8934,347.1427,347.9377,349.0375,0,74,74,151,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,349.0376,349.5372,,,349.7875,350.3934,left,0.6005,,,,,,,,,0.45,,,,,,349.5372,349.7875,350.3935,351.4931,0,75,75,71,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,351.4932,351.9927,,,352.2431,352.5592,right,0.309,,,,,,,,,0.9,,,,,,351.9927,352.2431,352.5593,353.6593,0,76,76,208,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,353.6594,354.1593,,,354.4098,355.0258,left,0.607,,,,,,,,,0.4,,,,,,354.1594,354.4098,355.0259,356.1258,0,77,77,37,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,356.1261,356.6257,,,356.8764,357.71,left,0.8276,,,,,,,,,0.5,,,,,,356.6257,356.8764,357.71,358.8091,0,78,78,91,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,358.8093,359.3093,,,359.5592,359.8875,left,0.3225,,,,,,,,,0.4,,,,,,359.3093,359.5592,359.8875,360.9871,0,79,79,55,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,360.9872,361.4871,,,361.7373,362.3315,left,0.5876,,,,,,,,,0.4,,,,,,361.4871,361.7373,362.3315,363.4312,0,80,80,33,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,363.4314,363.9314,,,364.1815,365.659,left,1.4681,,,,,,,,,0.55,,,,,,363.9314,364.1815,365.6591,366.7591,0,81,81,140,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,366.7593,367.259,,,367.5096,369.0096,,,,,,,,,,,0.55,,,,,,367.259,367.5095,369.0096,370.1089,0,82,82,122,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,370.1092,370.6088,,,370.859,371.8035,left,0.9389,,,,,,,,,0.45,,,,,,370.6088,370.859,371.8036,372.9034,0,83,83,77,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,372.9035,373.4031,,,373.6536,373.9147,left,0.2535,,,,,,,,,0.1,,,,,,373.4033,373.6536,373.9147,375.0143,0,84,84,15,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,375.0146,375.5143,,,375.7645,376.5314,left,0.7612,,,,,,,,,0.4,,,,,,375.5143,375.7644,376.5314,377.631,0,85,85,53,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,377.6311,378.131,,,378.3811,378.6144,left,0.2236,,,,,,,,,0.1,,,,,,378.131,378.381,378.6145,379.7143,0,86,86,18,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,379.7145,380.2143,,,380.4647,381.403,left,0.9314,,,,,,,,,0.4,,,,,,380.2143,380.4647,381.4031,382.5032,0,87,87,56,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,382.5035,383.003,,,383.2535,383.7647,left,0.506,,,,,,,,,0.55,,,,,,383.003,383.2535,383.7648,384.8644,0,88,88,120,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,384.8646,385.3642,,,385.6147,386.414,left,0.7906,,,,,,,,,0.4,,,,,,385.3642,385.6146,386.414,387.5143,0,89,89,57,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,387.5144,388.0139,,,388.2645,389.1197,left,0.8464,,,,,,,,,0.5,,,,,,388.0139,388.2645,389.1197,390.2195,0,90,90,119,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,390.2197,390.7196,,,390.9701,391.3806,left,0.402,,,,,,,,,0.55,,,,,,390.7196,390.9701,391.3806,392.4808,0,91,91,142,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,392.4811,392.9805,,,393.2312,394.0196,left,0.781,,,,,,,,,0.55,,,,,,392.9805,393.2312,394.0196,395.1195,0,92,92,126,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,395.12,395.6196,,,395.8699,396.3028,left,0.4245,,,,,,,,,0.5,,,,,,395.6196,395.8699,396.3028,397.4026,0,93,93,103,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,397.4028,397.9029,,,398.1527,398.4979,left,0.3394,,,,,,,,,0.4,,,,,,397.9029,398.1527,398.4979,399.597,0,94,94,40,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,399.5972,400.0969,,,400.3474,400.5748,left,0.2227,,,,,,,,,0.1,,,,,,400.0969,400.3474,400.5748,401.6753,0,95,95,24,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,401.6755,402.1747,,,402.425,402.7803,left,0.3455,,,,,,,,,0.6,,,,,,402.1747,402.425,402.7803,403.8802,0,96,96,173,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,403.8805,404.3805,,,404.6305,404.9414,right,0.3047,,,,,,,,,0.9,,,,,,404.3805,404.6305,404.9414,406.0413,0,97,97,204,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,406.0415,406.5413,,,406.7917,407.2802,right,0.483,,,,,,,,,0.6,,,,,,406.5413,406.7916,407.2802,408.3805,0,98,98,162,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,408.3806,408.8803,,,409.1308,409.5246,left,0.3865,,,,,,,,,0.5,,,,,,408.8803,409.1307,409.5246,410.6245,0,99,99,114,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,410.6246,411.1245,,,411.3748,411.9135,left,0.53,,,,,,,,,0.55,,,,,,411.1245,411.3748,411.9135,413.0136,0,100,100,138,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,413.0138,413.5132,,,413.764,414.4856,right,0.7118,,,,,,,,,0.45,,,,,,413.5132,413.764,414.4857,415.5854,0,101,101,86,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,415.5858,416.0856,,,416.3358,417.0356,left,0.697,,,,,,,,,0.45,,,,,,416.0856,416.3358,417.0356,418.1354,0,102,102,83,1,,,,,,,
,,,,,,,676c294b3882bfc79db02234,68253102053033c43a34c5d1,2025-05-15_01h33.01.071,cuing_paradigm_dot,2024.1.5,Win32,178.5714286,68242c07d0c0e200c6451fdd,,,,,,,,,,,418.1356,418.6356,,,418.8859,419.1744,right,0.2791,,,,,,,,,0.9,,,,,,418.6357,418.8859,419.1744,420.2744,0,103,103,209,1,,,,,,,
