right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,277.7365,278.238,,,278.4893,278.8403,left,0.3378,,,,,,,,,0.5,,,,,,278.238,278.4891,278.8403,279.9286,0,35,35,90,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,279.929,280.4287,,,280.6727,280.8329,right,0.1501,,,,,,,,,0.4,,,,,,280.4288,280.6726,280.8329,281.9467,0,36,36,45,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,281.9471,282.436,,,282.6869,282.9377,left,0.2365,,,,,,,,,0.5,,,,,,282.4361,282.6868,282.9377,284.0256,0,37,37,105,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,284.026,284.5268,,,284.7682,285.0298,left,0.2356,,,,,,,,,0.5,,,,,,284.5269,284.7682,285.03,286.1329,0,38,38,111,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,286.1333,286.6345,,,286.8854,287.0526,left,0.1515,,,,,,,,,0.55,,,,,,286.6346,286.8853,287.0527,288.1405,0,39,39,138,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,288.141,288.6425,,,288.8934,289.0617,right,0.1384,,,,,,,,,0.4,,,,,,288.6425,288.8933,289.0618,290.1627,0,40,40,50,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,290.1631,290.6609,,,290.9001,291.0006,left,0.0693,,,,,,,,,0.5,,,,,,290.6609,290.9,291.0006,292.1041,0,41,41,91,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,292.1046,292.6047,,,292.8685,293.0918,left,0.2056,,,,,,,,,0.9,,,,,,292.6047,292.8684,293.092,294.195,0,42,42,193,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,294.1955,294.6966,,,294.9473,295.1642,right,0.1958,,,,,,,,,0.6,,,,,,294.6966,294.9473,295.1642,296.2687,0,43,43,152,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,296.2691,296.7697,,,297.0212,297.2882,right,0.2521,,,,,,,,,0.6,,,,,,296.7698,297.0211,297.2882,298.3765,0,44,44,174,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,298.3771,298.8778,,,299.1281,299.323,left,0.1773,,,,,,,,,0.1,,,,,,298.8779,299.1281,299.3231,300.4161,0,45,45,3,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,300.4165,300.917,,,301.1693,301.486,left,0.2854,,,,,,,,,0.9,,,,,,300.9171,301.1693,301.486,302.5912,0,46,46,186,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,302.5916,303.0914,,,303.3365,303.51,left,0.1582,,,,,,,,,0.1,,,,,,303.0915,303.3364,303.51,304.5978,0,47,47,1,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,304.5982,305.0994,,,305.3433,305.5339,right,0.1682,,,,,,,,,0.4,,,,,,305.0995,305.3433,305.534,306.6221,0,48,48,48,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,306.6225,307.1233,,,307.3699,307.5585,left,0.1721,,,,,,,,,0.5,,,,,,307.1234,307.3699,307.5585,308.6619,0,49,49,112,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,308.6625,309.1628,,,309.3986,309.5807,left,0.1515,,,,,,,,,0.6,,,,,,309.1628,309.3986,309.5807,310.6689,0,50,50,160,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,310.6693,311.1699,,,311.4187,311.8392,right,0.4038,,,,,,,,,0.55,,,,,,311.17,311.4186,311.8392,312.9275,0,51,51,146,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,312.928,313.4286,,,313.6759,313.8483,right,0.1562,,,,,,,,,0.9,,,,,,313.4287,313.6759,313.8483,314.9498,0,52,52,182,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,314.9503,315.4525,,,315.7033,315.8872,left,0.1677,,,,,,,,,0.1,,,,,,315.4525,315.7033,315.8873,316.9909,0,53,53,7,1,,,,,,,
