right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,key_resp.rt,key_resp.duration,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1109.0393,1109.5377,,,1109.7892,1110.2874,left,,,,,,,,0.6,0.4824,,,,,,,1109.5379,1109.789,1110.2876,1111.3878,,,,,,,,0,114,114,179,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1111.3895,1111.8876,,,1112.139,1112.5878,left,,,,,,,,0.4,0.4357,,,,,,,1111.8877,1112.139,1112.588,1113.688,,,,,,,,0,115,115,59,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1113.6894,1114.1876,,,1114.4391,1115.0547,left,,,,,,,,0.5,0.6035,,,,,,,1114.1877,1114.439,1115.055,1116.1541,,,,,,,,0,116,116,90,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1116.1558,1116.6541,,,1116.9062,1117.339,right,,,,,,,,0.9,0.4175,,,,,,,1116.6542,1116.9061,1117.339,1118.438,,,,,,,,0,117,117,191,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1118.4396,1118.9384,,,1119.1894,1119.738,left,,,,,,,,0.5,0.5346,,,,,,,1118.9385,1119.1893,1119.7381,1120.8376,,,,,,,,0,118,118,119,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1120.8391,1121.338,,,1121.5883,1122.021,right,,,,,,,,0.9,0.42,,,,,,,1121.338,1121.5882,1122.0211,1123.1199,,,,,,,,0,119,119,185,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1123.1215,1123.62,,,1123.8709,1124.5203,left,,,,,,,,0.45,0.6391,,,,,,,1123.6201,1123.8709,1124.5204,1125.6201,,,,,,,,0,120,120,62,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1125.6212,1126.12,,,1126.3711,1127.87,,,,,,,,,0.4,,,,,,,,1126.1201,1126.371,1127.8702,1128.9701,,,,,,,,0,121,121,36,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1128.9716,1129.4693,,,1129.7198,1131.2205,,,,,,,,,0.1,,,,,,,,1129.4693,1129.7197,1131.2206,1132.3207,,,,,,,,0,122,122,12,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1132.322,1132.827,,,1133.0715,1133.7866,right,,,,,,,,0.5,0.701,,,,,,,1132.8271,1133.0714,1133.7867,1134.8864,,,,,,,,0,123,123,91,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1134.8879,1135.3866,,,1135.6381,1136.037,left,,,,,,,,0.55,0.3839,,,,,,,1135.3867,1135.638,1136.0372,1137.1367,,,,,,,,0,124,124,143,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1137.1382,1137.6366,,,1137.8874,1138.119,left,,,,,,,,0.1,0.2173,,,,,,,1137.6368,1137.8873,1138.1191,1139.2188,,,,,,,,0,125,125,23,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1139.2195,1139.7187,,,1139.9693,1140.1854,left,,,,,,,,0.1,0.1992,,,,,,,1139.7188,1139.9693,1140.1855,1141.2853,,,,,,,,0,126,126,7,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1141.2858,1141.7853,,,1142.0359,1142.4686,right,,,,,,,,0.5,0.423,,,,,,,1141.7853,1142.0358,1142.4686,1143.5686,,,,,,,,0,127,127,113,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1143.5693,1144.0686,,,1144.3191,1144.852,left,,,,,,,,0.5,0.5253,,,,,,,1144.0686,1144.319,1144.852,1145.9518,,,,,,,,0,128,128,104,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1145.9525,1146.4519,,,1146.7026,1147.002,right,,,,,,,,0.9,0.2887,,,,,,,1146.452,1146.7025,1147.0021,1148.1018,,,,,,,,0,129,129,207,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1148.1024,1148.6017,,,1148.8524,1149.1354,right,,,,,,,,0.9,0.2639,,,,,,,1148.6018,1148.8523,1149.1354,1150.2349,,,,,,,,0,130,130,206,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1150.2356,1150.7349,,,1150.9855,1151.235,left,,,,,,,,0.4,0.2415,,,,,,,1150.7349,1150.9854,1151.235,1152.3348,,,,,,,,0,131,131,30,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1152.3355,1152.8348,,,1153.0853,1153.4849,left,,,,,,,,0.45,0.3829,,,,,,,1152.8348,1153.0852,1153.4849,1154.5853,,,,,,,,0,132,132,71,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1154.5866,1155.0855,,,1155.3366,1155.7356,left,,,,,,,,0.4,0.3836,,,,,,,1155.0855,1155.3366,1155.7359,1156.8353,,,,,,,,0,133,133,53,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1156.8369,1157.335,,,1157.5872,1158.1198,right,,,,,,,,0.45,0.5224,,,,,,,1157.3352,1157.5872,1158.1198,1159.2186,,,,,,,,0,134,134,72,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1159.2201,1159.719,,,1159.97,1160.2202,left,,,,,,,,0.45,0.2426,,,,,,,1159.7192,1159.9697,1160.2204,1161.3187,,,,,,,,0,135,135,77,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1161.3201,1161.8183,,,1162.0698,1162.2522,right,,,,,,,,0.9,0.1687,,,,,,,1161.8185,1162.0697,1162.2523,1163.3522,,,,,,,,0,136,136,197,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1163.3532,1163.8521,,,1164.1034,1164.2358,right,,,,,,,,0.9,0.1242,,,,,,,1163.8524,1164.1032,1164.2361,1165.3352,,,,,,,,0,137,137,209,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1165.3369,1165.8352,,,1166.0864,1166.4018,left,,,,,,,,0.6,0.3071,,,,,,,1165.8354,1166.0863,1166.402,1167.5017,,,,,,,,0,138,138,154,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1167.5032,1168.0017,,,1168.2527,1168.4854,right,,,,,,,,0.9,0.2179,,,,,,,1168.0019,1168.2526,1168.4855,1169.585,,,,,,,,0,139,139,190,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1169.5864,1170.085,,,1170.3374,1170.6353,right,,,,,,,,0.1,0.2848,,,,,,,1170.0851,1170.3373,1170.6356,1171.7348,,,,,,,,0,140,140,19,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1171.7364,1172.2351,,,1172.4866,1172.6688,left,,,,,,,,0.1,0.1667,,,,,,,1172.2352,1172.4865,1172.6688,1173.7677,,,,,,,,0,141,141,16,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1173.7692,1174.2682,,,1174.5193,1174.6186,left,,,,,,,,0.5,0.0851,,,,,,,1174.2682,1174.5193,1174.619,1175.7183,,,,,,,,0,142,142,117,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1175.7196,1176.2183,,,1176.4701,1176.6196,left,,,,,,,,0.4,0.1341,,,,,,,1176.2183,1176.4699,1176.6197,1177.7189,,,,,,,,0,143,143,51,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1177.7203,1178.2187,,,1178.4693,1178.718,left,,,,,,,,0.1,0.2366,,,,,,,1178.2187,1178.4693,1178.7181,1179.8176,,,,,,,,0,144,144,24,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1179.8198,1180.3176,,,1180.5697,1180.8354,left,,,,,,,,0.45,0.2546,,,,,,,1180.3177,1180.5696,1180.8355,1181.9348,,,,,,,,0,145,145,75,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1181.9363,1182.4351,,,1182.6862,1183.0394,left,,,,,,,,0.4,0.3453,,,,,,,1182.4353,1182.6862,1183.0395,1184.1348,,,,,,,,0,146,146,54,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1184.1365,1184.6351,,,1184.8856,1185.1345,left,,,,,,,,0.45,0.2344,,,,,,,1184.6352,1184.8855,1185.1346,1186.2342,,,,,,,,0,147,147,63,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1186.2361,1186.7343,,,1186.9869,1187.2522,left,,,,,,,,0.45,0.2503,,,,,,,1186.7343,1186.9868,1187.2523,1188.3514,,,,,,,,0,148,148,74,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1188.3529,1188.8513,,,1189.1019,1189.751,right,,,,,,,,0.55,0.6323,,,,,,,1188.8513,1189.1018,1189.7511,1190.8508,,,,,,,,0,149,149,129,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1190.8525,1191.3508,,,1191.6022,1191.9345,left,,,,,,,,0.5,0.3196,,,,,,,1191.3509,1191.6021,1191.9346,1193.0336,,,,,,,,0,150,150,105,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1193.0352,1193.5336,,,1193.7853,1193.9174,left,,,,,,,,0.4,0.117,,,,,,,1193.5338,1193.7853,1193.9176,1195.0172,,,,,,,,0,151,151,45,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1195.019,1195.5171,,,1195.7687,1196.0841,right,,,,,,,,0.9,0.3024,,,,,,,1195.5172,1195.7686,1196.0842,1197.1843,,,,,,,,0,152,152,208,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1197.1862,1197.6834,,,1197.9356,1198.3172,left,,,,,,,,0.4,0.3665,,,,,,,1197.6836,1197.9354,1198.3174,1199.4169,,,,,,,,0,153,153,52,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1199.4187,1199.917,,,1200.1679,1200.4336,left,,,,,,,,0.45,0.2533,,,,,,,1199.9171,1200.1679,1200.4341,1201.5336,,,,,,,,0,154,154,66,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1201.5351,1202.0333,,,1202.2849,1202.7001,left,,,,,,,,0.45,0.4016,,,,,,,1202.0335,1202.2848,1202.7002,1203.8001,,,,,,,,0,155,155,76,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1203.8015,1204.3002,,,1204.5514,1204.7336,left,,,,,,,,0.5,0.171,,,,,,,1204.3004,1204.5511,1204.7337,1205.8332,,,,,,,,0,156,156,100,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1205.8348,1206.3334,,,1206.5846,1206.8001,left,,,,,,,,0.45,0.202,,,,,,,1206.3336,1206.5843,1206.8002,1207.8999,,,,,,,,0,157,157,87,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1207.9013,1208.3998,,,1208.6512,1209,right,,,,,,,,0.9,0.3385,,,,,,,1208.3999,1208.6512,1209.0002,1210.0997,,,,,,,,0,158,158,205,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1210.1013,1210.5996,,,1210.8517,1211.2175,left,,,,,,,,0.4,0.3525,,,,,,,1210.5998,1210.8517,1211.2179,1212.3168,,,,,,,,0,159,159,57,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1212.3184,1212.8172,,,1213.0686,1213.3174,left,,,,,,,,0.4,0.2343,,,,,,,1212.8173,1213.0685,1213.3175,1214.4171,,,,,,,,0,160,160,38,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1214.4186,1214.9167,,,1215.1687,1215.3506,left,,,,,,,,0.55,0.1707,,,,,,,1214.9168,1215.1686,1215.3507,1216.4497,,,,,,,,0,161,161,123,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1216.4514,1216.9502,,,1217.2019,1217.5678,right,,,,,,,,0.55,0.3511,,,,,,,1216.9502,1217.2017,1217.5679,1218.6673,,,,,,,,0,162,162,145,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1218.6687,1219.1679,,,1219.4171,1219.6497,left,,,,,,,,0.6,0.2188,,,,,,,1219.1681,1219.4169,1219.6498,1220.7489,,,,,,,,0,163,163,166,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1220.7506,1221.2495,,,1221.5001,1222.999,,,,,,,,,0.55,,,,,,,,1221.2496,1221.5001,1222.9991,1224.0985,,,,,,,,0,164,164,131,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1224.1006,1224.5991,,,1224.8502,1225.4156,right,,,,,,,,0.55,0.5516,,,,,,,1224.5992,1224.85,1225.4157,1226.5154,,,,,,,,0,165,165,130,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1226.5169,1227.0157,,,1227.2676,1228.5664,right,,,,,,,,0.55,1.284,,,,,,,1227.016,1227.2676,1228.5666,1229.6658,,,,,,,,0,166,166,137,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1229.6669,1230.1657,,,1230.4166,1231.2322,left,,,,,,,,0.45,0.8048,,,,,,,1230.1658,1230.4165,1231.2325,1232.3321,,,,,,,,0,167,167,83,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1232.3336,1232.8323,,,1233.0831,1233.8654,left,,,,,,,,0.1,0.7658,,,,,,,1232.8324,1233.083,1233.8656,1234.965,,,,,,,,0,168,168,25,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1234.9664,1235.465,,,1235.7166,1236.3498,right,,,,,,,,0.6,0.6234,,,,,,,1235.4651,1235.7165,1236.35,1237.4487,,,,,,,,0,169,169,162,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1237.4501,1237.9484,,,1238.1997,1238.4161,left,,,,,,,,0.1,0.1999,,,,,,,1237.9486,1238.1997,1238.4162,1239.5151,,,,,,,,0,170,170,18,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1239.5167,1240.0151,,,1240.2666,1240.6986,left,,,,,,,,0.4,0.4164,,,,,,,1240.0153,1240.2665,1240.6987,1241.7981,,,,,,,,0,171,171,46,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1241.7998,1242.2986,,,1242.5488,1242.8322,left,,,,,,,,0.5,0.2696,,,,,,,1242.2987,1242.5486,1242.8324,1243.9314,,,,,,,,0,172,172,96,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1243.9331,1244.4312,,,1244.6834,1245.6148,left,,,,,,,,0.1,0.9174,,,,,,,1244.4313,1244.6832,1245.6148,1246.7146,,,,,,,,0,173,173,17,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1246.7158,1247.2144,,,1247.4655,1248.0649,left,,,,,,,,0.5,0.5841,,,,,,,1247.2145,1247.4653,1248.065,1249.1647,,,,,,,,0,174,174,118,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1249.1663,1249.6642,,,1249.9154,1250.2982,left,,,,,,,,0.45,0.3689,,,,,,,1249.6643,1249.9153,1250.2984,1251.3972,,,,,,,,0,175,175,69,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1251.3986,1251.8979,,,1252.1494,1253.2151,right,,,,,,,,0.6,1.0542,,,,,,,1251.898,1252.1493,1253.2152,1254.314,,,,,,,,0,176,176,173,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1254.3157,1254.8139,,,1255.0642,1255.3969,right,,,,,,,,0.9,0.32,,,,,,,1254.8139,1255.0642,1255.3971,1256.4967,,,,,,,,0,177,177,183,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1256.4974,1256.9973,,,1257.2484,1257.9144,left,,,,,,,,0.1,0.6567,,,,,,,1256.9973,1257.2483,1257.9145,1259.0134,,,,,,,,0,178,178,22,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1259.0141,1259.5138,,,1259.7645,1260.2801,left,,,,,,,,0.55,0.5095,,,,,,,1259.5138,1259.7645,1260.2803,1261.3805,,,,,,,,0,179,179,139,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1261.3816,1261.8806,,,1262.1316,1262.7141,right,,,,,,,,0.9,0.5679,,,,,,,1261.8807,1262.1315,1262.7143,1263.8136,,,,,,,,0,180,180,204,1
