right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,569.5615,570.0611,,,570.3113,571.811,,,,,,,,,,,0.55,,,,,,570.0612,570.3113,571.811,572.9111,0,179,179,134,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,572.9114,573.4116,,,573.662,574.2778,right,0.5969,,,,,,,,,0.55,,,,,,573.4117,573.6618,574.2778,575.3778,0,180,180,140,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,575.3781,575.8779,,,576.1289,576.4443,right,0.3072,,,,,,,,,0.9,,,,,,575.8779,576.1289,576.4443,577.5443,0,181,181,209,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,577.5446,578.0443,,,578.2949,578.6618,right,0.3501,,,,,,,,,0.5,,,,,,578.0443,578.2949,578.6619,579.7615,0,182,182,111,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,579.7623,580.2608,,,580.5111,580.8279,right,0.3023,,,,,,,,,0.6,,,,,,580.2608,580.511,580.8279,581.9274,0,183,183,158,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,581.9278,582.428,,,582.6778,583.3282,left,0.6354,,,,,,,,,0.5,,,,,,582.428,582.6777,583.3283,584.4275,0,184,184,90,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,584.4277,584.9275,,,585.1775,585.6107,right,0.4248,,,,,,,,,0.55,,,,,,584.9275,585.1775,585.6107,586.7107,0,185,185,124,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,586.711,587.2108,,,587.4619,587.794,left,0.3202,,,,,,,,,0.4,,,,,,587.2109,587.4619,587.7941,588.894,0,186,186,32,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,588.8944,589.394,,,589.6452,590.644,left,0.9888,,,,,,,,,0.6,,,,,,589.394,589.6451,590.6441,591.7439,0,187,187,170,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,591.7442,592.2445,,,592.4941,592.8614,right,0.3534,,,,,,,,,0.5,,,,,,592.2446,592.4941,592.8614,593.9611,0,188,188,102,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,593.9619,594.4612,,,594.7118,595.0779,left,0.3554,,,,,,,,,0.45,,,,,,594.4613,594.7117,595.078,596.1776,0,189,189,65,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,596.1782,596.6775,,,596.9281,597.2948,right,0.3506,,,,,,,,,0.55,,,,,,596.6775,596.9281,597.2948,598.3944,0,190,190,126,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,598.3951,598.8937,,,599.1438,599.6604,right,0.5084,,,,,,,,,0.55,,,,,,598.8938,599.1438,599.6605,600.761,0,191,191,147,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,600.7618,601.2609,,,601.5116,601.8945,right,0.3672,,,,,,,,,0.55,,,,,,601.261,601.5116,601.8946,602.9943,0,192,192,149,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,602.9952,603.4936,,,603.7448,604.1944,right,0.4345,,,,,,,,,0.55,,,,,,603.4936,603.7447,604.1945,605.2943,0,193,193,145,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,605.2951,605.7942,,,606.044,606.6274,left,0.5685,,,,,,,,,0.5,,,,,,605.7943,606.044,606.6275,607.7268,0,194,194,107,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,607.7271,608.2278,,,608.4779,609.0438,left,0.5527,,,,,,,,,0.4,,,,,,608.2278,608.4779,609.044,610.1438,0,195,195,46,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,610.1444,610.6433,,,610.8938,611.2609,right,0.3588,,,,,,,,,0.6,,,,,,610.6434,610.8937,611.2611,612.3606,0,196,196,160,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,612.3614,612.8608,,,613.1113,613.3938,right,0.2673,,,,,,,,,0.45,,,,,,612.8608,613.1112,613.394,614.4932,0,197,197,83,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,614.4936,614.9933,,,615.2436,615.7268,right,0.4669,,,,,,,,,0.4,,,,,,614.9934,615.2436,615.7269,616.8271,0,198,198,39,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,616.8279,617.3271,,,617.5778,618.1439,left,0.5494,,,,,,,,,0.5,,,,,,617.3271,617.5777,618.1441,619.2434,0,199,199,106,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,619.244,619.7432,,,619.9932,620.2098,left,0.21,,,,,,,,,0.45,,,,,,619.7432,619.9932,620.2099,621.3103,0,200,200,70,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,621.3108,621.8102,,,622.061,622.4271,left,0.3506,,,,,,,,,0.5,,,,,,621.8103,622.0609,622.4272,623.5262,0,201,201,118,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,623.5265,624.0264,,,624.2766,624.7097,left,0.4202,,,,,,,,,0.6,,,,,,624.0264,624.2765,624.7097,625.8102,0,202,202,153,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,625.8109,626.3099,,,626.5599,626.8937,left,0.3258,,,,,,,,,0.45,,,,,,626.3099,626.5599,626.8939,627.9934,0,203,203,64,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,627.9944,628.4937,,,628.7435,629.0597,left,0.2996,,,,,,,,,0.1,,,,,,628.4938,628.7435,629.0599,630.1596,0,204,204,12,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,630.16,630.6595,,,630.9097,631.143,left,0.2193,,,,,,,,,0.1,,,,,,630.6595,630.9097,631.143,632.2433,0,205,205,21,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,632.2442,632.7436,,,632.9939,633.4269,right,0.4181,,,,,,,,,0.5,,,,,,632.7437,632.9939,633.4271,634.5266,0,206,206,103,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,634.5273,635.0261,,,635.2779,635.7933,left,0.508,,,,,,,,,0.45,,,,,,635.0261,635.2779,635.7934,636.8929,0,207,207,78,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,636.8931,637.3928,,,637.6429,639.143,,,,,,,,,,,0.45,,,,,,637.3929,637.6428,639.1432,640.2429,0,208,208,72,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,640.2434,640.7426,,,640.9939,641.4926,left,0.4815,,,,,,,,,0.4,,,,,,640.7427,640.9938,641.4926,642.5925,0,209,209,50,1,,,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.5929,702.5969,,,,,
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,702.6164,703.0954,,,703.3425,704.608,left,1.2354,,,,,,,,,0.45,,,,,,703.0955,703.3424,704.6082,705.7137,,,,,,,,0,0,0,70,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,705.7147,706.2075,,,706.4455,707.0754,left,0.6108,,,,,,,,,0.45,,,,,,706.2076,706.4455,707.0755,708.175,,,,,,,,0,1,1,80,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,708.1764,708.678,,,708.9289,709.5247,right,0.5696,,,,,,,,,0.6,,,,,,708.6781,708.9289,709.5249,710.6294,,,,,,,,0,2,2,151,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,710.6301,711.124,,,711.3621,711.8626,right,0.4828,,,,,,,,,0.55,,,,,,711.1241,711.3621,711.8627,712.9574,,,,,,,,0,3,3,140,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,712.958,713.4597,,,713.7132,714.0305,right,0.3,,,,,,,,,0.6,,,,,,713.4597,713.7132,714.0305,715.1248,,,,,,,,0,4,4,168,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,715.1259,715.6244,,,715.8813,716.1634,right,0.2653,,,,,,,,,0.9,,,,,,715.6247,715.8813,716.1634,717.2638,,,,,,,,0,5,5,193,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,717.2644,717.7636,,,718.0127,718.5755,right,0.5403,,,,,,,,,0.6,,,,,,717.7636,718.0126,718.5756,719.6739,,,,,,,,0,6,6,162,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,719.6745,720.174,,,720.4287,720.7152,right,0.2684,,,,,,,,,0.9,,,,,,720.1741,720.4287,720.7153,721.8083,,,,,,,,0,7,7,183,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,721.8098,722.3072,,,722.5466,723.0089,right,0.4371,,,,,,,,,0.4,,,,,,722.3073,722.5465,723.0091,724.1078,,,,,,,,0,8,8,35,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,724.109,724.6119,,,724.8595,725.1322,left,0.2515,,,,,,,,,0.4,,,,,,724.6121,724.8595,725.1323,726.224,,,,,,,,0,9,9,59,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,726.2247,726.7128,,,726.9624,727.2247,left,0.2355,,,,,,,,,0.1,,,,,,726.7128,726.9624,727.2248,728.3283,,,,,,,,0,10,10,27,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,728.3289,728.8246,,,729.0637,729.3465,right,0.2656,,,,,,,,,0.9,,,,,,728.8246,729.0636,729.3466,730.4411,,,,,,,,0,11,11,196,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,730.4425,730.9411,,,731.1956,731.5627,right,0.348,,,,,,,,,0.55,,,,,,730.9412,731.1955,731.5628,732.6579,,,,,,,,0,12,12,131,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,732.6596,733.157,,,733.4132,733.8445,right,0.4155,,,,,,,,,0.45,,,,,,733.1571,733.4131,733.8445,734.9402,,,,,,,,0,13,13,83,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,734.941,735.4442,,,735.6959,736.2406,right,0.5195,,,,,,,,,0.45,,,,,,735.4442,735.6959,736.2408,737.3403,,,,,,,,0,14,14,68,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,737.3415,737.8409,,,738.0805,738.824,right,0.7258,,,,,,,,,0.55,,,,,,737.841,738.0805,738.8242,739.9241,,,,,,,,0,15,15,120,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,739.9256,740.4241,,,740.6787,741.4138,left,0.728,,,,,,,,,0.55,,,,,,740.4241,740.6786,741.4139,742.5074,,,,,,,,0,16,16,141,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,742.5087,743.0067,,,743.2612,743.74,left,0.4601,,,,,,,,,0.6,,,,,,743.0067,743.2611,743.74,744.8424,,,,,,,,0,17,17,166,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,744.8427,745.34,,,745.5961,746.0763,right,0.4643,,,,,,,,,0.6,,,,,,745.3401,745.5961,746.0763,747.1731,,,,,,,,0,18,18,174,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,747.1737,747.674,,,747.9272,748.3066,right,0.3516,,,,,,,,,0.9,,,,,,747.6742,747.9272,748.3067,749.4107,,,,,,,,0,19,19,206,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,749.411,749.9068,,,750.1451,750.7129,left,0.5501,,,,,,,,,0.45,,,,,,749.9069,750.145,750.713,751.81,,,,,,,,0,20,20,65,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,751.8108,752.3087,,,752.5608,753.6568,right,1.0674,,,,,,,,,0.9,,,,,,752.3087,752.5607,753.6568,754.7563,,,,,,,,0,21,21,208,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,754.7568,755.2587,,,755.5117,757.0062,,,,,,,,,,,0.5,,,,,,755.2588,755.5117,757.0062,758.1085,,,,,,,,0,22,22,92,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,758.1088,758.607,,,758.8605,759.3901,right,0.5053,,,,,,,,,0.5,,,,,,758.6071,758.8605,759.3903,760.4896,,,,,,,,0,23,23,94,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,760.4902,760.9908,,,761.2422,762.7396,,,,,,,,,,,0.5,,,,,,760.991,761.2422,762.7396,763.8393,,,,,,,,0,24,24,109,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,763.8402,764.3394,,,764.5773,766.0749,,,,,,,,,,,0.1,,,,,,764.3395,764.5773,766.0749,767.1749,,,,,,,,0,25,25,1,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,767.1751,767.6738,,,767.9299,769.0902,right,1.1399,,,,,,,,,0.45,,,,,,767.6739,767.9299,769.0904,770.1899,,,,,,,,0,26,26,71,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,770.1912,770.6893,,,770.9282,771.4779,left,0.5334,,,,,,,,,0.4,,,,,,770.6894,770.9282,771.478,772.5725,,,,,,,,0,27,27,56,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,772.5729,773.0726,,,773.3109,773.7905,right,0.4524,,,,,,,,,0.6,,,,,,773.0727,773.3108,773.7907,774.895,,,,,,,,0,28,28,179,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,774.896,775.3895,,,775.6433,776.0093,right,0.348,,,,,,,,,0.9,,,,,,775.3895,775.6432,776.0093,777.1058,,,,,,,,0,29,29,189,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,777.1061,777.6058,,,777.8568,778.2224,left,0.3518,,,,,,,,,0.4,,,,,,777.6058,777.8567,778.2224,779.3224,,,,,,,,0,30,30,42,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,779.3227,779.8228,,,780.0725,780.639,left,0.5566,,,,,,,,,0.45,,,,,,779.8228,780.0725,780.6391,781.7395,,,,,,,,0,31,31,88,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,781.7405,782.2389,,,782.4915,782.8123,left,0.3008,,,,,,,,,0.1,,,,,,782.239,782.4915,782.8125,783.9054,,,,,,,,0,32,32,14,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,783.906,784.4058,,,784.6595,785.2136,left,0.5352,,,,,,,,,0.6,,,,,,784.4059,784.6594,785.2136,786.3066,,,,,,,,0,33,33,173,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,786.3082,786.8057,,,787.0604,787.4284,left,0.3507,,,,,,,,,0.1,,,,,,786.8057,787.0604,787.4284,788.5241,,,,,,,,0,34,34,23,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,788.5253,789.0237,,,789.2629,789.6617,right,0.3822,,,,,,,,,0.9,,,,,,789.0238,789.2629,789.6618,790.7588,,,,,,,,0,35,35,207,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,790.7593,791.2562,,,791.4945,791.979,left,0.4664,,,,,,,,,0.55,,,,,,791.2562,791.4942,791.9791,793.0722,,,,,,,,0,36,36,127,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,793.0728,793.5789,,,793.8228,794.2584,right,0.4147,,,,,,,,,0.55,,,,,,793.579,793.8228,794.2585,795.3607,,,,,,,,0,37,37,125,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,795.361,795.8563,,,796.1095,796.4062,right,0.2759,,,,,,,,,0.9,,,,,,795.8565,796.1094,796.4065,797.4951,,,,,,,,0,38,38,203,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,797.4957,797.9896,,,798.2426,798.7454,right,0.4835,,,,,,,,,0.5,,,,,,797.9898,798.2426,798.7454,799.8455,,,,,,,,0,39,39,96,1
