right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,key_resp.rt,key_resp.duration,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,275.721,276.22,,,276.471,276.72,right,,,,,,,,0.55,0.232,,,,,,,276.221,276.471,276.72,277.821,0,49,49,124,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,277.821,278.321,,,278.57,278.82,right,,,,,,,,0.9,0.237,,,,,,,278.321,278.57,278.82,279.92,0,50,50,186,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,279.921,280.419,,,280.67,280.869,right,,,,,,,,0.6,0.189,,,,,,,280.419,280.67,280.87,281.969,0,51,51,163,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,281.97,282.47,,,282.719,283.036,left,,,,,,,,0.4,0.302,,,,,,,282.47,282.719,283.036,284.136,0,52,52,37,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,284.136,284.636,,,284.886,285.369,left,,,,,,,,0.5,0.468,,,,,,,284.636,284.886,285.369,286.47,0,53,53,105,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,286.47,286.968,,,287.219,287.669,right,,,,,,,,0.5,0.435,,,,,,,286.968,287.219,287.669,288.769,0,54,54,100,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,288.77,289.269,,,289.523,289.719,right,,,,,,,,0.1,0.179,,,,,,,289.269,289.522,289.719,290.818,0,55,55,15,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,290.825,291.318,,,291.569,291.785,left,,,,,,,,0.1,0.201,,,,,,,291.319,291.569,291.785,292.885,0,56,56,2,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,292.886,293.384,,,293.635,294.135,left,,,,,,,,0.55,0.483,,,,,,,293.384,293.635,294.135,295.235,0,57,57,137,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,295.236,295.741,,,295.985,296.217,left,,,,,,,,0.55,0.22,,,,,,,295.741,295.984,296.217,297.318,0,58,58,135,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,297.319,297.817,,,298.068,298.584,left,,,,,,,,0.4,0.506,,,,,,,297.818,298.068,298.584,299.684,0,59,59,57,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,299.685,300.183,,,300.434,300.851,left,,,,,,,,0.5,0.398,,,,,,,300.183,300.434,300.851,301.95,0,60,60,98,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,301.951,302.45,,,302.701,303.367,left,,,,,,,,0.55,0.65,,,,,,,302.45,302.701,303.367,304.466,0,61,61,142,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,304.467,304.967,,,305.216,305.416,right,,,,,,,,0.55,0.185,,,,,,,304.967,305.216,305.416,306.516,0,62,62,120,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,306.516,307.017,,,307.267,307.483,right,,,,,,,,0.4,0.199,,,,,,,307.017,307.267,307.483,308.583,0,63,63,58,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,308.583,309.082,,,309.334,309.649,left,,,,,,,,0.45,0.301,,,,,,,309.082,309.334,309.649,310.75,0,64,64,62,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,310.75,311.25,,,311.5,311.7,left,,,,,,,,0.6,0.184,,,,,,,311.25,311.5,311.7,312.799,0,65,65,171,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,312.8,313.299,,,313.549,315.048,,,,,,,,,0.6,,,,,,,,313.299,313.549,315.048,316.149,0,66,66,175,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,316.15,316.648,,,316.899,318.398,,,,,,,,,0.4,,,,,,,,316.648,316.899,318.398,319.498,0,67,67,45,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,319.498,319.998,,,320.248,320.698,right,,,,,,,,0.5,0.433,,,,,,,319.998,320.248,320.698,321.798,0,68,68,111,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,321.799,322.298,,,322.554,322.814,left,,,,,,,,0.45,0.248,,,,,,,322.298,322.554,322.814,323.914,0,69,69,73,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,323.919,324.414,,,324.664,324.897,right,,,,,,,,0.5,0.223,,,,,,,324.415,324.664,324.897,325.997,0,70,70,119,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,325.997,326.497,,,326.747,326.897,right,,,,,,,,0.9,0.136,,,,,,,326.497,326.747,326.897,327.997,0,71,71,205,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,327.998,328.498,,,328.746,328.964,left,,,,,,,,0.4,0.202,,,,,,,328.498,328.746,328.964,330.063,0,72,72,56,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,330.064,330.564,,,330.814,330.931,left,,,,,,,,0.1,0.102,,,,,,,330.564,330.814,330.931,332.031,0,73,73,24,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,332.032,332.53,,,332.78,332.997,left,,,,,,,,0.55,0.202,,,,,,,332.53,332.78,332.997,334.096,0,74,74,127,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,334.097,334.596,,,334.847,335.096,left,,,,,,,,0.9,0.233,,,,,,,334.596,334.847,335.096,336.196,0,75,75,200,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,336.196,336.697,,,336.946,337.396,right,,,,,,,,0.4,0.434,,,,,,,336.697,336.946,337.396,338.495,0,76,76,46,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,338.497,338.995,,,339.247,339.462,right,,,,,,,,0.4,0.202,,,,,,,338.995,339.246,339.462,340.562,0,77,77,42,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,340.563,341.062,,,341.313,341.546,right,,,,,,,,0.45,0.217,,,,,,,341.062,341.313,341.546,342.645,0,78,78,66,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,342.645,343.144,,,343.396,343.862,left,,,,,,,,0.6,0.452,,,,,,,343.144,343.396,343.862,344.961,0,79,79,160,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,344.962,345.462,,,345.711,345.962,right,,,,,,,,0.9,0.235,,,,,,,345.462,345.711,345.962,347.061,0,80,80,206,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,347.061,347.561,,,347.812,348.077,left,,,,,,,,0.1,0.249,,,,,,,347.561,347.812,348.077,349.177,0,81,81,22,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,349.178,349.678,,,349.927,350.111,right,,,,,,,,0.45,0.167,,,,,,,349.678,349.927,350.111,351.211,0,82,82,82,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,351.211,351.711,,,351.961,352.077,left,,,,,,,,0.1,0.1,,,,,,,351.711,351.961,352.077,353.178,0,83,83,14,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,353.184,353.678,,,353.928,354.195,right,,,,,,,,0.9,0.249,,,,,,,353.679,353.928,354.196,355.294,0,84,84,189,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,355.295,355.793,,,356.044,356.411,right,,,,,,,,0.6,0.354,,,,,,,355.793,356.044,356.411,357.51,0,85,85,150,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,357.511,358.01,,,358.261,358.61,right,,,,,,,,0.9,0.334,,,,,,,358.011,358.261,358.61,359.709,0,86,86,207,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,359.711,360.209,,,360.461,360.677,left,,,,,,,,0.55,0.202,,,,,,,360.209,360.46,360.677,361.775,0,87,87,133,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,361.777,362.276,,,362.526,362.942,right,,,,,,,,0.6,0.402,,,,,,,362.276,362.526,362.942,364.042,0,88,88,153,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,364.043,364.543,,,364.792,365.026,right,,,,,,,,0.6,0.217,,,,,,,364.544,364.792,365.026,366.126,0,89,89,170,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,366.127,366.626,,,366.876,367.209,left,,,,,,,,0.45,0.316,,,,,,,366.626,366.876,367.209,368.309,0,90,90,69,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,368.309,368.809,,,369.058,369.326,right,,,,,,,,0.9,0.255,,,,,,,368.809,369.058,369.326,370.426,0,91,91,202,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,370.426,370.925,,,371.175,371.458,right,,,,,,,,0.6,0.27,,,,,,,370.926,371.175,371.458,372.566,0,92,92,179,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,372.567,373.058,,,373.309,373.642,right,,,,,,,,0.6,0.317,,,,,,,373.058,373.309,373.642,374.741,0,93,93,167,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,374.742,375.241,,,375.492,375.858,right,,,,,,,,0.6,0.351,,,,,,,375.241,375.492,375.858,376.957,0,94,94,152,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,376.958,377.457,,,377.708,377.941,right,,,,,,,,0.5,0.219,,,,,,,377.457,377.708,377.941,379.04,0,95,95,118,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,379.04,379.541,,,379.791,380.174,right,,,,,,,,0.5,0.365,,,,,,,379.541,379.791,380.174,381.274,0,96,96,99,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,381.274,381.774,,,382.024,382.473,right,,,,,,,,0.45,0.434,,,,,,,381.774,382.024,382.474,383.573,0,97,97,63,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,383.574,384.073,,,384.324,384.574,right,,,,,,,,0.9,0.235,,,,,,,384.073,384.324,384.574,385.674,0,98,98,209,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,385.675,386.179,,,386.424,386.64,left,,,,,,,,0.1,0.202,,,,,,,386.179,386.424,386.641,387.739,0,99,99,3,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,387.745,388.24,,,388.49,388.69,left,,,,,,,,0.5,0.185,,,,,,,388.24,388.49,388.69,389.79,0,100,100,106,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,389.791,390.29,,,390.54,390.756,left,,,,,,,,0.5,0.201,,,,,,,390.29,390.54,390.756,391.857,0,101,101,102,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,391.858,392.355,,,392.606,392.972,left,,,,,,,,0.1,0.352,,,,,,,392.355,392.606,392.973,394.072,0,102,102,9,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,394.072,394.573,,,394.823,395.222,right,,,,,,,,0.6,0.386,,,,,,,394.573,394.823,395.222,396.322,0,103,103,151,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,396.324,396.822,,,397.072,397.272,right,,,,,,,,0.4,0.186,,,,,,,396.822,397.072,397.272,398.371,0,104,104,35,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,398.372,398.871,,,399.122,399.489,left,,,,,,,,0.55,0.352,,,,,,,398.871,399.122,399.489,400.588,0,105,105,126,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,400.588,401.088,,,401.338,401.538,right,,,,,,,,0.4,0.185,,,,,,,401.088,401.338,401.538,402.637,0,106,106,59,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,402.638,403.137,,,403.388,403.804,left,,,,,,,,0.55,0.402,,,,,,,403.137,403.388,403.804,404.904,0,107,107,149,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,404.905,405.404,,,405.654,406.187,right,,,,,,,,0.45,0.52,,,,,,,405.404,405.654,406.187,407.288,0,108,108,68,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,407.288,407.788,,,408.037,408.203,right,,,,,,,,0.5,0.152,,,,,,,407.788,408.037,408.203,409.303,0,109,109,117,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,409.304,409.804,,,410.053,410.454,right,,,,,,,,0.4,0.384,,,,,,,409.804,410.053,410.454,411.554,0,110,110,32,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,411.554,412.053,,,412.304,412.486,right,,,,,,,,0.9,0.169,,,,,,,412.053,412.304,412.486,413.587,0,111,111,184,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,413.587,414.086,,,414.336,414.47,right,,,,,,,,0.9,0.12,,,,,,,414.086,414.336,414.47,415.57,0,112,112,183,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,415.571,416.069,,,416.32,416.454,right,,,,,,,,0.9,0.118,,,,,,,416.069,416.32,416.454,417.555,0,113,113,204,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,417.563,418.052,,,418.305,418.452,right,,,,,,,,0.9,0.136,,,,,,,418.052,418.305,418.452,419.552,0,114,114,190,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,419.553,420.053,,,420.303,420.569,left,,,,,,,,0.45,0.253,,,,,,,420.053,420.303,420.57,421.67,0,115,115,81,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,421.67,422.169,,,422.419,422.77,right,,,,,,,,0.55,0.338,,,,,,,422.169,422.419,422.77,423.869,0,116,116,131,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,423.871,424.369,,,424.619,425.069,right,,,,,,,,0.45,0.432,,,,,,,424.369,424.619,425.069,426.169,0,117,117,78,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,426.17,426.669,,,426.919,427.334,right,,,,,,,,0.45,0.4,,,,,,,426.669,426.918,427.334,428.435,0,118,118,87,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,428.436,428.934,,,429.185,429.452,right,,,,,,,,0.9,0.249,,,,,,,428.934,429.185,429.452,430.551,0,119,119,182,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,430.552,431.05,,,431.301,431.651,left,,,,,,,,0.4,0.334,,,,,,,431.051,431.301,431.651,432.75,0,120,120,44,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,432.751,433.251,,,433.502,433.667,right,,,,,,,,0.1,0.151,,,,,,,433.251,433.502,433.667,434.768,0,121,121,6,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,434.768,435.267,,,435.517,435.951,left,,,,,,,,0.5,0.418,,,,,,,435.267,435.517,435.951,437.05,0,122,122,116,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,437.051,437.55,,,437.801,438.383,right,,,,,,,,0.55,0.567,,,,,,,437.55,437.801,438.383,439.483,0,123,123,132,1,,,,,,,
