right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,211.0246,211.5223,,,211.774,213.2742,,,,,,,,,,,0.4,,,,,,211.5225,211.7738,213.2743,214.3743,0,8,8,44,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,214.3755,214.8745,,,215.1257,215.9423,right,0.7997,,,,,,,,,0.9,,,,,,214.8746,215.1257,215.9427,217.043,0,9,9,204,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,217.0442,217.5435,,,217.8055,218.6953,right,0.8723,,,,,,,,,0.9,,,,,,217.5435,217.8054,218.6956,219.7955,0,10,10,185,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,219.7974,220.2966,,,220.5587,221.1862,left,0.6121,,,,,,,,,0.1,,,,,,220.2966,220.5586,221.1862,222.2925,0,11,11,25,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,222.2935,222.7859,,,223.0325,224.5288,,,,,,,,,,,0.5,,,,,,222.786,223.0324,224.5288,225.6274,0,12,12,97,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,225.6292,226.1178,,,226.3637,226.8815,right,0.502,,,,,,,,,0.9,,,,,,226.1179,226.3636,226.8816,227.97,0,13,13,199,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,227.9722,228.47,,,228.7205,229.5215,right,0.7872,,,,,,,,,0.55,,,,,,228.4701,228.7203,229.5219,230.6228,0,14,14,146,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,230.6247,231.1231,,,231.3637,232.3452,left,0.962,,,,,,,,,0.45,,,,,,231.1234,231.3634,232.3453,233.4446,0,15,15,87,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,233.4456,233.9405,,,234.1915,235.0175,right,0.8116,,,,,,,,,0.55,,,,,,233.9408,234.1914,235.0176,236.112,0,16,16,136,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,236.1144,236.6095,,,236.8557,237.5961,right,0.7239,,,,,,,,,0.55,,,,,,236.6099,236.8556,237.5963,238.6965,0,17,17,144,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,238.6981,239.195,,,239.4463,240.6298,right,1.1685,,,,,,,,,0.4,,,,,,239.1951,239.4461,240.63,241.7301,0,18,18,45,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,241.731,242.2307,,,242.4763,243.4658,right,0.9704,,,,,,,,,0.55,,,,,,242.2307,242.4762,243.4662,244.554,0,19,19,148,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,244.5555,245.0498,,,245.2947,246.3345,right,1.0191,,,,,,,,,0.5,,,,,,245.0499,245.2945,246.3346,247.435,0,20,20,106,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,247.4368,247.9354,,,248.1803,248.8538,right,0.6529,,,,,,,,,0.9,,,,,,247.9355,248.1801,248.8541,249.9537,0,21,21,201,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,249.9553,250.4543,,,250.6974,251.2011,left,0.4849,,,,,,,,,0.1,,,,,,250.4545,250.6973,251.2013,252.2891,0,22,22,18,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,252.2916,252.7895,,,253.0406,253.9575,right,0.9016,,,,,,,,,0.6,,,,,,252.7898,253.0404,253.9577,255.0583,0,23,23,178,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,255.0599,255.5584,,,255.8044,257.2125,left,1.3861,,,,,,,,,0.6,,,,,,255.5586,255.8043,257.2127,258.3205,0,24,24,164,1,,,,,,,
