right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,938.7697,939.2692,,,939.5253,939.7034,left,0.1493,,,,,,,,,0.1,,,,,,939.2692,939.5253,939.7034,940.7809,,,,,,,,0,158,158,5,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,940.7812,941.2697,,,941.5083,941.6746,right,0.1385,,,,,,,,,0.9,,,,,,941.2697,941.5083,941.6746,942.7858,,,,,,,,0,159,159,195,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,942.786,943.2859,,,943.525,943.7324,left,0.1795,,,,,,,,,0.55,,,,,,943.2859,943.5249,943.7324,944.8142,,,,,,,,0,160,160,144,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,944.8144,945.3026,,,945.5587,945.7249,right,0.1383,,,,,,,,,0.6,,,,,,945.3026,945.5587,945.7249,946.8356,,,,,,,,0,161,161,163,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,946.8359,947.3356,,,947.5918,947.9253,left,0.3055,,,,,,,,,0.45,,,,,,947.3357,947.5918,947.9253,949.0196,,,,,,,,0,162,162,79,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,949.0199,949.5024,,,949.7583,950.1033,right,0.3167,,,,,,,,,0.55,,,,,,949.5024,949.7583,950.1033,951.1849,,,,,,,,0,163,163,134,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,951.1852,951.6856,,,951.9248,952.12,left,0.1672,,,,,,,,,0.1,,,,,,951.6857,951.9247,952.12,953.1968,,,,,,,,0,164,164,15,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,953.1971,953.6859,,,953.9161,954.3033,right,0.3755,,,,,,,,,0.55,,,,,,953.6859,953.9161,954.3034,955.3855,,,,,,,,0,165,165,122,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,955.3857,955.8694,,,956.1036,956.4089,right,0.2763,,,,,,,,,0.5,,,,,,955.8694,956.1036,956.4089,957.519,,,,,,,,0,166,166,99,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,957.5195,958.0189,,,958.2583,958.5081,right,0.2221,,,,,,,,,0.9,,,,,,958.0189,958.2583,958.5082,959.6193,,,,,,,,0,167,167,186,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,959.6195,960.1191,,,960.3584,960.5246,right,0.1383,,,,,,,,,0.9,,,,,,960.1191,960.3584,960.5246,961.6358,,,,,,,,0,168,168,194,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,961.6362,962.1358,,,962.3916,962.5581,right,0.1388,,,,,,,,,0.9,,,,,,962.1358,962.3916,962.5581,963.6355,,,,,,,,0,169,169,199,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,963.6357,964.1358,,,964.3914,964.8082,left,0.3888,,,,,,,,,0.4,,,,,,964.1358,964.3913,964.8083,965.902,,,,,,,,0,170,170,46,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,965.9024,966.4025,,,966.6579,966.9479,left,0.2619,,,,,,,,,0.45,,,,,,966.4025,966.6579,966.9479,968.0307,,,,,,,,0,171,171,65,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,968.031,968.5188,,,968.7749,968.9416,right,0.1387,,,,,,,,,0.9,,,,,,968.5188,968.7749,968.9416,970.0523,,,,,,,,0,172,172,184,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,970.0525,970.5516,,,970.808,971.0238,left,0.1874,,,,,,,,,0.1,,,,,,970.5516,970.8079,971.0238,972.1359,,,,,,,,0,173,173,13,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,972.1362,972.6187,,,972.8577,973.1082,left,0.2221,,,,,,,,,0.45,,,,,,972.6187,972.8577,973.1083,974.219,,,,,,,,0,174,174,82,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,974.2193,974.7185,,,974.9746,975.2529,left,0.2504,,,,,,,,,0.4,,,,,,974.7185,974.9745,975.2529,976.3302,,,,,,,,0,175,175,59,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,976.3305,976.8191,,,977.0746,977.3418,left,0.2391,,,,,,,,,0.55,,,,,,976.8191,977.0745,977.3418,978.4519,,,,,,,,0,176,176,128,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,978.4523,978.9519,,,979.1914,979.4244,right,0.2045,,,,,,,,,0.5,,,,,,978.9519,979.1914,979.4244,980.5355,,,,,,,,0,177,177,110,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,980.5358,981.0351,,,981.2738,981.4703,left,0.1685,,,,,,,,,0.1,,,,,,981.0352,981.2738,981.4703,982.5516,,,,,,,,0,178,178,8,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,982.552,983.0573,,,983.3157,983.6192,right,0.2919,,,,,,,,,0.45,,,,,,983.0574,983.3157,983.6192,984.7183,,,,,,,,0,179,179,70,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,984.7185,985.2192,,,985.4744,985.7743,left,0.2711,,,,,,,,,0.4,,,,,,985.2192,985.4744,985.7743,986.8857,,,,,,,,0,180,180,58,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,986.886,987.3859,,,987.6409,987.8371,right,0.1685,,,,,,,,,0.6,,,,,,987.386,987.6409,987.8371,988.9351,,,,,,,,0,181,181,158,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,988.9353,989.4351,,,989.691,989.9409,right,0.2218,,,,,,,,,0.6,,,,,,989.4351,989.691,989.941,991.052,,,,,,,,0,182,182,153,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,991.0523,991.5517,,,991.8085,992.141,left,0.3044,,,,,,,,,0.6,,,,,,991.5517,991.8085,992.141,993.2351,,,,,,,,0,183,183,164,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,993.2353,993.7358,,,993.9743,994.2521,left,0.25,,,,,,,,,0.1,,,,,,993.7358,993.9742,994.2522,995.3355,,,,,,,,0,184,184,4,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,995.3357,995.8184,,,996.0741,996.3247,left,0.2224,,,,,,,,,0.45,,,,,,995.8184,996.0741,996.3248,997.4352,,,,,,,,0,185,185,60,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,997.4355,997.9187,,,998.174,998.4744,right,0.2716,,,,,,,,,0.6,,,,,,997.9187,998.174,998.4744,999.5844,,,,,,,,0,186,186,165,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,999.5848,1000.085,,,1000.3411,1000.6314,left,0.262,,,,,,,,,0.45,,,,,,1000.085,1000.3411,1000.6315,1001.7134,,,,,,,,0,187,187,73,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1001.7137,1002.2008,,,1002.4522,1002.702,right,0.2386,,,,,,,,,0.5,,,,,,1002.2008,1002.4522,1002.702,1003.7854,,,,,,,,0,188,188,119,1
