right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
subject chose diamond,subject chose dot,0.0004,25.9726,space,10.9512,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,25.973,60.653,space,4.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,60.6532,65.0863,space,1.4122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,65.1144,65.6024,65.6027,65.8466,65.8467,67.3359,,67.3361,68.4358,0.0,0.0,0.0,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,68.4369,68.9355,68.9356,69.1795,69.1796,70.6749,,70.675,71.7786,0.0,1.0,1.0,0.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,,,,,,,,,,,,,,,,71.7791,76.1803,space,1.3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,76.2014,76.6852,,,76.9358,77.5358,right,,,,,,,,0.4,,,,,,76.6858,76.9358,0.5848,,77.5363,"[0.044759688949202146,-0.051881411480483]",4.0,"[0.1385235111416373,-0.003971276800148805]",100.0,"[0.15557605070626962,0.1227749037368385]",100.0,"[-0.08894685981265398,-0.02366132872831585]",100.0,"[0.07181848041001536,0.15857660647525532]",4.0,"[-0.15598032994160274,0.012067819300417355]",100.0,"[-0.16661817359381503,0.0982196699847844]",4.0,"[0.13136594365550583,-0.13981822350135434]",4.0,"[0.08411113239765512,-0.062066258414890066]",4.0,"[-0.05450564140532253,0.041494783353295456]",100.0,"[-0.11390902076304377,-0.163808240148761]",4.0,"[0.019015655682038213,0.09745025638827506]",100.0,"[0.006867802985380259,-0.09780857052844578]",4.0,"[0.17877158849308178,-0.08050192912406537]",100.0,"[-0.03768210415210768,-0.004412325611249709]",4.0,"[0.12761870052789318,-0.07611036226412879]",4.0,"[-0.18350403696516776,0.04853275670975858]",4.0,"[0.004895769440567668,0.18495210053341585]",4.0,"[0.01087402685201306,0.045837074662061154]",4.0,"[-0.061066247045759976,0.18107232410551674]",4.0,"[0.06460063991206322,-0.0169346043601894]",100.0,"[-0.07784021226126116,-0.13590483503813017]",4.0,"[-0.15511468967854478,-0.0494279742235635]",100.0,"[0.15537737566834803,0.0751686866748729]",4.0,"[-0.1919107455678268,-0.007354867466475083]",4.0,"[0.04641719820695618,-0.15171308001164147]",4.0,"[-0.13383182285104375,0.1475005290682912]",100.0,"[0.0017079996198054895,-0.16792284384232256]",4.0,"[-0.03934142878054111,-0.15040423676562364]",100.0,"[0.08897768648235667,-0.17333981076467658]",100.0,"[-0.030326005158255346,-0.1931397463730421]",100.0,"[-0.15414882836198357,-0.11661896454380484]",4.0,"[0.02,0.02]",78.6353,0.0,0.0,0.0,168.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,78.6361,79.1353,,,79.3853,79.9852,right,,,,,,,,0.1,,,,,,79.1355,79.3853,0.5844,,79.9853,"[-0.0007323446148439863,0.12974003601117184]",4.0,"[0.1299299674942676,-0.05303975231586353]",4.0,"[-0.05856338461008697,-0.11190812358090624]",4.0,"[-0.07603868176962399,0.14586645463637699]",4.0,"[-0.06975239236540795,-0.1730638425054328]",100.0,"[0.008986868950524583,-0.1876800455993866]",4.0,"[0.1574033379231524,0.010960936919668261]",4.0,"[0.08945765925382584,0.017761163520567877]",4.0,"[0.13417600277831904,-0.10454029531730141]",4.0,"[-0.058728996285591764,0.011844782032484022]",4.0,"[-0.03236129046013918,0.1650572935282292]",4.0,"[0.028331662192602587,0.09538357624545832]",4.0,"[-0.18737136397974136,-0.003252699777274865]",100.0,"[0.049155086142906625,0.17042230585105825]",4.0,"[0.09151908477899111,0.16008933458541288]",4.0,"[-0.1367923207257614,0.030416087740329195]",4.0,"[0.05244343630805884,-0.044540136392408024]",4.0,"[-0.12945446362920832,-0.11204102671714558]",4.0,"[0.10029788909719817,0.09840861515342299]",4.0,"[-0.17524307063921138,-0.0749973006229766]",4.0,"[0.14083809657925508,0.09601986615788571]",4.0,"[-0.002074803521287164,-0.10741509754085618]",4.0,"[-0.1233595874921675,0.14573163587649937]",4.0,"[-0.1356512005868968,-0.037600531456026653]",4.0,"[-0.01115220095249542,-0.055982689960636836]",100.0,"[-0.053836077366276734,0.07995659246434479]",4.0,"[0.04284587590956996,-0.15346109317742893]",4.0,"[-0.10073729241115373,-0.07110496338716861]",4.0,"[-0.01993202264476207,-0.14673707467785446]",4.0,"[0.021657705696311647,0.038969771511599784]",4.0,"[-0.17956043336479208,0.07864446804250787]",4.0,"[-0.09702637045476772,0.03549467159882362]",4.0,"[0.02,0.02]",81.0845,0.0,1.0,1.0,191.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,81.0853,81.5847,,,81.8292,82.1752,left,,,,,,,,0.5,,,,,,81.5848,81.8292,0.33,,82.1752,"[-0.005967826125848719,0.023611556957738304]",4.0,"[-0.1092990214805868,-0.10917748490730876]",100.0,"[0.08229443196376561,0.010785048423647855]",100.0,"[0.08369339235110505,0.0715041061598733]",100.0,"[-0.002135828452124719,0.1113039320274647]",4.0,"[0.15161346019953167,0.12984370481941146]",4.0,"[0.17848300754177238,0.08551944950423053]",100.0,"[0.027623730647273508,-0.17312851184248199]",4.0,"[-0.1942763273983127,-0.0384554977958293]",100.0,"[-0.03754329113030917,0.09212926442719219]",4.0,"[0.16675063409505156,0.03736652299219496]",4.0,"[-0.05650366219214796,0.13047456219298809]",4.0,"[0.02815937968335795,-0.022296447040445633]",4.0,"[-0.0926015854247379,-0.005230663147534307]",100.0,"[-0.00019556670713843257,-0.11976381015989994]",100.0,"[0.1514118799104784,-0.10754405586924506]",4.0,"[-0.10941071053187094,0.15513874835759792]",4.0,"[-0.14418468366420492,0.02475233074446463]",4.0,"[-0.15174621953202988,0.12572868391811096]",100.0,"[0.13628051369315408,-0.056003535697688414]",100.0,"[-0.0050871926936628155,-0.05624835233375901]",100.0,"[-0.018573152448207557,-0.19737033056658712]",100.0,"[0.09490288065352258,-0.10905251854511278]",4.0,"[0.11184838975038003,0.1373229552575033]",100.0,"[0.023483228643326793,-0.08539825212744045]",4.0,"[-0.03867213183366083,-0.07917195396654411]",4.0,"[-0.12306972037608842,0.08198510305269885]",100.0,"[0.06556275540013969,-0.0755636687856414]",4.0,"[-0.06860860717643046,-0.13020967877442896]",100.0,"[0.11387694583118241,-0.1534457632670191]",4.0,"[0.01860310290675925,0.19494901237502546]",100.0,"[-0.04914581689207587,-0.030442450820318774]",100.0,"[0.02,0.02]",83.2782,0.0,2.0,2.0,93.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,83.2792,83.7699,,,84.0199,84.5545,right,,,,,,,,0.45,,,,,,83.77,84.0199,0.5245,,84.5546,"[-0.07718708064384057,0.14047136953317493]",100.0,"[-0.017079411036182046,0.10138307329087587]",4.0,"[0.11504974927982271,-0.14489932147223197]",100.0,"[-0.030393834207428673,0.1901855047191442]",4.0,"[0.07488695641088564,0.051806386641701924]",4.0,"[0.025992342649367933,0.010524511593543081]",4.0,"[-0.1419446482310233,0.07924368158467618]",100.0,"[0.022456902671790666,0.13102697240632077]",4.0,"[-0.04364994110879139,0.008498130039242551]",100.0,"[-0.09355393799057067,-0.011710957058888747]",4.0,"[0.0750652355177642,0.1730033216228845]",4.0,"[0.06438236348500402,-0.0552927486051853]",4.0,"[0.13749080323961685,-0.07295966705311477]",4.0,"[-0.09212480854204155,0.050583034718239134]",100.0,"[-0.005908118635758663,-0.08304516378336473]",4.0,"[0.12059388939256896,0.13159770064849044]",100.0,"[-0.1452938445031583,-0.12476302551820052]",4.0,"[0.006522913564139956,-0.16829056140852103]",100.0,"[-0.12655086537121993,0.1330046451937043]",100.0,"[0.03987510717722185,0.08453014347837924]",100.0,"[-0.045251990811619604,-0.1390920852312314]",4.0,"[0.05037661495345856,-0.1617506887951463]",4.0,"[0.12030087185811109,0.05988037845908328]",100.0,"[0.16595961358383188,-0.022094634387703954]",100.0,"[-0.022244438899552667,0.1498757865486913]",4.0,"[-0.17394866783131618,-0.01794208612684842]",4.0,"[0.09202750873684763,-0.006396051071003811]",4.0,"[0.18635389683835268,0.021863804108537267]",4.0,"[0.08183391882039806,-0.09503381746152381]",100.0,"[-0.04703733892319196,-0.09371654555177608]",100.0,"[-0.08186135086862142,-0.1761894854193685]",100.0,"[0.010889713969934007,0.18084796285137486]",4.0,"[0.02,0.02]",85.6517,0.0,3.0,3.0,139.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,85.6521,86.1514,,,86.4019,86.8033,right,,,,,,,,0.45,,,,,,86.1517,86.4019,0.3909,,86.8033,"[0.025362252065548575,0.08600239133804195]",4.0,"[0.03411228738048239,0.14125533162147177]",4.0,"[-0.13952570973013412,0.0654642775425835]",4.0,"[0.07197086385752376,0.02175904496861558]",4.0,"[0.14752356938720074,0.09933789687649972]",100.0,"[-0.002859216400062504,-0.06877258451399404]",100.0,"[0.002093306171663941,0.051304616575595756]",100.0,"[0.16263147171083814,-0.0970498442355221]",4.0,"[-0.18897990618035265,0.05647664954389459]",100.0,"[0.10663303448078748,-0.1572055727944243]",100.0,"[-0.060942673218689535,-0.0932452593179504]",4.0,"[0.18593872357838934,-0.01481992729127906]",4.0,"[-0.056674629188525116,-0.16276849439590463]",4.0,"[-0.041890545276034,0.12721559765717172]",4.0,"[0.08120048691938367,-0.024947733797946875]",4.0,"[-0.18892860498402755,-0.05186190886893152]",4.0,"[-0.018095276504981408,-0.14552172111310244]",100.0,"[-0.12317556068027985,-0.05357846979637463]",100.0,"[-0.133605784989577,-0.10980599293232428]",4.0,"[0.06591849685578038,-0.1616254828335048]",100.0,"[0.11787175354163573,0.060397253634548904]",4.0,"[-0.08909018344473817,0.17373891227047492]",4.0,"[0.028426264559732847,-0.12225349004418971]",100.0,"[0.10899253278074904,-0.07512299013124035]",100.0,"[-0.1345576361014258,-0.009443754842416755]",100.0,"[0.17792177737152845,0.03390978006217484]",4.0,"[-0.057999065608005676,0.07537250201374664]",4.0,"[-0.12827325064867362,0.12740592192367645]",100.0,"[-0.09307291486825056,-0.0137753039074205]",4.0,"[0.11493718444619234,0.14950264332027802]",100.0,"[-0.011121448842583804,0.18102920018536356]",100.0,"[-0.022554049967858383,-0.19767671855889632]",4.0,"[0.02,0.02]",87.9019,0.0,4.0,4.0,147.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,87.9023,88.4021,,,88.6525,88.8359,left,,,,,,,,0.55,,,,,,88.4022,88.6524,0.1726,,88.836,"[-0.05261772901764285,0.1292662787624412]",100.0,"[-0.0702787761736448,0.05359016640845758]",100.0,"[0.05942629428695412,0.13386075110421322]",4.0,"[0.14049100605625142,0.0633261705337523]",4.0,"[0.03028747639658582,-0.08279098579151288]",100.0,"[0.034053943161547834,0.0928570015943994]",4.0,"[0.16951527752858395,-0.05356432200492406]",100.0,"[-0.0164483524512583,0.011405970162372728]",100.0,"[0.0601974176872376,0.04171935162480674]",4.0,"[-0.07276871247631886,-0.0019014780576497553]",4.0,"[-0.03245225183576155,-0.09767672657493877]",4.0,"[-0.03404300394289012,-0.05564157636367567]",100.0,"[-0.07586795991102255,-0.06369528898173438]",4.0,"[0.17492428666918355,-0.013879661506065222]",4.0,"[-0.1475854395363052,0.12860777233029608]",4.0,"[-0.1450492099417229,0.03900314214628091]",4.0,"[-0.04944785422394428,-0.176593646729053]",4.0,"[0.12321459898704344,-0.13447741469450405]",100.0,"[0.04493029903521416,-0.12414845533667637]",4.0,"[0.05359098122399285,-0.028196292921228803]",100.0,"[0.0983429411633184,-0.000008899547325411055]",100.0,"[-0.18181438455719745,-0.06444180498128445]",100.0,"[0.12429990536076393,0.12466299780179305]",100.0,"[-0.03348685293492982,0.18747232696693475]",100.0,"[-0.17566985077094932,0.06577742430110728]",100.0,"[0.07743478962520643,-0.16219501241906847]",100.0,"[-0.09279939921239153,0.1282317440455246]",100.0,"[-0.017709975942648178,0.10898844448142803]",100.0,"[0.03975632190922207,0.19432314913677246]",4.0,"[0.16798118260950917,0.09767614156106874]",4.0,"[0.024801238686180734,-0.1588976914254372]",100.0,"[0.08614600125057331,0.07657764590589691]",100.0,"[0.02,0.02]",89.9352,0.0,5.0,5.0,69.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,89.9357,90.4352,,,90.6855,90.7854,right,,,,,,,,0.1,,,,,,90.4353,90.6854,0.0846,,90.7855,"[0.11575788592741429,-0.07909704063053535]",4.0,"[0.13852171855542314,0.055242153161413565]",100.0,"[0.1408077043442416,0.10222466011494338]",4.0,"[-0.1260307691664436,-0.10739738392094306]",4.0,"[0.11746320864308642,-0.14999617391194814]",4.0,"[0.014714428579869349,0.08623275395910995]",4.0,"[0.15261386630478305,-0.059422746794898486]",4.0,"[-0.0069292362112496455,-0.09374542375171382]",4.0,"[-0.08764695759435484,0.102781522401186]",4.0,"[0.09033628779186274,0.009108464101399392]",4.0,"[0.0758731621799104,-0.11568942144219804]",4.0,"[-0.05808297965331364,-0.05427270671837765]",4.0,"[0.19309553391466755,-0.05135044819978943]",4.0,"[-0.16410229062668433,0.014617026432158559]",4.0,"[0.04272385145721202,0.14985742745201588]",4.0,"[-0.0181840364963375,0.005810555962180231]",4.0,"[-0.09041837948610504,0.1712996459470895]",4.0,"[-0.11655054643494446,0.0006114861604443292]",4.0,"[-0.0554746801739336,-0.10676357427966796]",4.0,"[-0.10281577404796356,-0.1533623440185415]",4.0,"[-0.14989635180389105,0.06760276542195566]",4.0,"[-0.04484206028107493,0.06253141009596407]",4.0,"[-0.019147235809136645,-0.03615269322782024]",4.0,"[0.04770182607911274,-0.19338228565025192]",4.0,"[-0.036262753304405634,-0.1469237523634433]",100.0,"[0.14446942542726227,0.009459258369201858]",4.0,"[-0.002134317953309061,0.04981906733117725]",4.0,"[-0.04987846664141179,0.16397984321948025]",4.0,"[0.045490773097788394,-0.015251964366850416]",4.0,"[0.029770952712070833,0.02289481510279961]",100.0,"[0.018448056506058273,-0.13289866206519813]",4.0,"[-0.1545900304343687,0.11855728886516817]",4.0,"[0.02,0.02]",91.8851,0.0,6.0,6.0,198.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,91.8856,92.3851,,,92.6355,92.8851,right,,,,,,,,0.4,,,,,,92.3852,92.6354,0.2344,,92.8851,"[0.1323672718486966,-0.14335715480619682]",4.0,"[-0.15449675341768557,-0.03153834477073903]",4.0,"[-0.021987936194030805,0.1086065596169637]",4.0,"[-0.1076289685691278,0.10329519694259237]",4.0,"[-0.12080106021113982,-0.15454083761410486]",100.0,"[0.03711892168673004,0.035636547113475546]",4.0,"[-0.049290505049194154,0.03074115159325798]",100.0,"[0.055425814952607955,-0.1276803192114011]",4.0,"[-0.09965036257058664,-0.03464073419135722]",4.0,"[-0.08821125721925392,0.060107091211772636]",100.0,"[-0.008259531694842193,-0.03257360850190438]",4.0,"[-0.16160856000245583,0.08263956391658737]",4.0,"[-0.0151638955933842,-0.16654064965590998]",4.0,"[-0.0821910682836378,0.14333988665853897]",100.0,"[-0.06501737829171442,-0.14206985532862504]",100.0,"[0.1526618835456835,-0.09408054894222109]",4.0,"[0.1178884667018523,-0.002289487755480236]",100.0,"[-0.05255791320070281,-0.07853645292047154]",4.0,"[0.06951317195003415,-0.007537679577271188]",100.0,"[0.149210142736944,0.03594036135932433]",4.0,"[0.027869782805635582,0.13387921555195087]",4.0,"[-0.004366428438752009,0.060459675920812125]",4.0,"[0.01893962191325581,-0.09691217091162502]",100.0,"[0.08345272173732271,-0.0697966718214806]",100.0,"[0.09310078811804387,0.09032824671800149]",100.0,"[-0.10551755969168003,-0.08343276332751548]",4.0,"[0.1611785185595196,0.08750405409477943]",4.0,"[0.03479605519046977,0.07966396317291458]",100.0,"[0.17405955520426972,-0.028514846511929395]",100.0,"[0.000037252998062249276,0.015161380325275788]",100.0,"[-0.1291818458671647,0.05055423862992892]",4.0,"[0.02275185567762917,0.18827697448959035]",4.0,"[0.02,0.02]",93.9851,0.0,7.0,7.0,153.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,93.9854,94.4849,,,94.7354,94.8351,left,,,,,,,,0.6,,,,,,94.485,94.7354,0.0844,,94.8352,"[0.1325959669812581,0.07400533078986028]",100.0,"[-0.13129091418290453,-0.006936765369690962]",100.0,"[0.18276841404428215,0.07765210399762847]",4.0,"[0.1746051490906662,-0.09532504850378466]",100.0,"[0.0940495796825684,-0.16686634643114212]",4.0,"[-0.019900097076916742,-0.017075063558457688]",4.0,"[-0.12168055324484005,-0.10044767419562024]",100.0,"[-0.02300821359716626,-0.08862229353963103]",100.0,"[0.05584859564796244,0.09828230345357465]",4.0,"[0.005651730335524684,0.1550921743367624]",4.0,"[0.03478966911848068,-0.09476871570476111]",100.0,"[0.19561557380955988,-0.021019973586235145]",4.0,"[-0.06090504326419882,0.09649509174199843]",4.0,"[-0.030635727351761496,-0.17537337489533633]",4.0,"[0.12138043441207202,0.11889603022738127]",4.0,"[0.04305372781538838,0.1740036476258546]",4.0,"[-0.04912554574663963,0.1661823633374028]",100.0,"[0.13764006548847993,-0.0335613996178425]",100.0,"[0.053183784722473613,0.05394502472796182]",4.0,"[0.12008016969717454,-0.07521946581915907]",100.0,"[-0.039329436338164124,0.03717819326406599]",100.0,"[0.11416914632000716,0.03137674687431817]",4.0,"[-0.014880041153639303,0.10351466220486183]",100.0,"[0.06759973816961945,-0.13167154281120383]",4.0,"[-0.08510007755448697,-0.07767263140547037]",100.0,"[-0.09786146347326523,0.14369474065642607]",100.0,"[0.03658527926558092,-0.02920416730156125]",100.0,"[-0.10245489135638534,0.022731130939970028]",100.0,"[0.08711402940699461,-0.03465850503227257]",100.0,"[-0.01396774536069427,-0.12990143248355993]",100.0,"[-0.18023709349737188,0.05850041280179311]",100.0,"[0.023861454233369907,-0.15279122343497836]",100.0,"[0.02,0.02]",95.9351,0.0,8.0,8.0,45.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,95.9354,96.4351,,,96.6853,97.1029,right,,,,,,,,0.5,,,,,,96.4351,96.6852,0.4079,,97.1029,"[0.13771817693440233,-0.042159750024385045]",4.0,"[0.1475200210566183,-0.11914759961461223]",4.0,"[0.05655221825993635,-0.11701660709581552]",4.0,"[0.17506056028458422,0.01726963965546049]",4.0,"[-0.039422865223514736,-0.17845720646516255]",100.0,"[-0.16653374906511373,-0.02537714939504343]",100.0,"[0.03128145408251127,0.07854230087606326]",100.0,"[-0.1073049853973969,0.057233726979347165]",100.0,"[-0.1488055631093271,-0.0866348502744051]",100.0,"[-0.08681073076572937,-0.14731784748616616]",4.0,"[0.10005213884431162,-0.10267892321919572]",100.0,"[-0.05406351304893083,0.13658360204666042]",100.0,"[-0.018777816542429687,0.1562392105035474]",100.0,"[-0.1327010379165402,-0.12816954590568874]",4.0,"[0.12707562236132325,0.11677655737309953]",4.0,"[0.04961585000455326,0.12972740790142842]",100.0,"[0.01315129552839763,0.0216314307445842]",100.0,"[-0.10971005206666798,0.11093469836011914]",4.0,"[-0.17081464259586418,0.05863735466755158]",100.0,"[0.15763070856505548,0.08214500164139281]",4.0,"[-0.057155366188085754,-0.06150779991256776]",100.0,"[0.061906970267239035,-0.026893769971290123]",100.0,"[0.05891477118886748,-0.18821091996171743]",100.0,"[0.1236102247566243,0.033841292529238974]",4.0,"[-0.04935076914582036,0.09507777917378654]",100.0,"[-0.030894517274689615,0.024262774517646118]",4.0,"[-0.1520107958757591,0.11148733655323566]",4.0,"[0.042506245510511936,0.17335207021178917]",100.0,"[0.02122121353173334,-0.02833907002092157]",4.0,"[-0.007958341121867713,-0.08277218196947245]",4.0,"[0.07288512529343287,-0.0708009844808643]",4.0,"[0.07264345252997356,0.06445825677994142]",4.0,"[0.02,0.02]",98.2017,0.0,9.0,9.0,106.0,1.0,,,,,,,
,,,,,,,67c869b756cd63f0b3387d28,6844298c6a985a6ad2eb3e8d,2025-06-07_14h04.14.127,shape_ratio,2024.1.5,Win32,59.17159763,684250e4f00cb30b92d1fa88,,,,,,,,,,,98.2021,98.7015,,,98.9521,99.0684,left,,,,,,,,0.9,,,,,,98.7016,98.952,0.1017,,99.0685,"[-0.09538758730466912,-0.06392886209909064]",100.0,"[0.0023201191175622115,0.04800824720988569]",100.0,"[0.1808812122915528,-0.028131210462428603]",100.0,"[0.08097962609414748,0.07759285818659167]",4.0,"[-0.04222549583601997,0.052334990131215633]",100.0,"[0.08951399533365449,-0.11611416858677502]",4.0,"[-0.1414555431169656,0.12601237655087158]",100.0,"[0.018366163817755493,0.1329256481334169]",100.0,"[-0.18338279550056868,0.020965269863577402]",100.0,"[-0.07726564710645781,0.12578619155712073]",100.0,"[-0.15637155566736433,0.07522576827292365]",100.0,"[-0.18874114642667897,-0.060117299678833024]",100.0,"[0.16026514688600024,0.0856097640413273]",100.0,"[-0.006775969045132192,-0.08640150522492136]",100.0,"[0.014479798274447005,-0.015619050151953064]",100.0,"[0.13359232893580594,-0.1287358053921451]",100.0,"[-0.158809062083187,-0.08975252180096994]",100.0,"[-0.108105740003724,-0.13406763306292768]",100.0,"[0.04205844147531629,0.0966959999236936]",4.0,"[0.08769451266101724,0.17245315344869008]",100.0,"[0.110712466672652,-0.16196590851979725]",100.0,"[0.020778418698153826,-0.16925616576030317]",100.0,"[0.1538449496062477,0.005447512819191402]",100.0,"[-0.12037734767424843,0.05475353158995816]",100.0,"[0.06301666927507632,0.03899983754073114]",100.0,"[-0.040501739768808775,0.17081278780738512]",100.0,"[0.11800562261740846,0.09353898197515134]",100.0,"[0.11214769975735826,0.003957315261687091]",100.0,"[-0.0060542949753839255,0.08793348775552082]",100.0,"[-0.026224318045233928,-0.19504400279631356]",100.0,"[-0.16109948257785092,-0.018941352999068625]",100.0,"[0.17114099445768124,0.04320735136010521]",100.0,"[0.02,0.02]",100.1682,0.0,10.0,10.0,27.0,1.0,,,,,,,
