right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
subject chose diamond,subject chose dot,0.0019,57.118,space,42.0947,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,57.1184,94.8907,space,7.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,94.8911,99.6559,space,1.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,99.6915,100.1739,100.1749,100.4078,100.408,101.9052,,101.9055,103.0049,0.0,0.0,0.0,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,103.0057,103.5044,103.5045,103.755,103.755,105.254,,105.2541,106.3538,0.0,1.0,1.0,0.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,,,,,,,,,,,,,,,,106.3543,122.4167,space,13.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,122.439,122.9326,,,123.1859,123.7493,right,,,,,,,,0.55,,,,,,122.933,123.1858,0.5401,,123.751,"[0.16286541219455486,-0.06340656331435687]",4.0,"[-0.050633134921235126,0.03495045440384952]",4.0,"[0.10591247003509158,0.08945309760811142]",100.0,"[0.16743381418985234,0.012847028814410074]",4.0,"[-0.1405269717595066,-0.12429069042640976]",100.0,"[-0.04011337211400797,-0.18368977888739815]",4.0,"[-0.02783785187076691,0.116635196523591]",100.0,"[-0.1768567408472708,-0.05395618049541622]",4.0,"[0.025621077402099856,0.1451194628983594]",100.0,"[0.05121005242439029,0.09703816331672237]",100.0,"[0.010062642451938383,-0.05775153050353391]",100.0,"[-0.1504786400799344,0.10468817293974461]",100.0,"[0.006767861004630673,-0.002814217075260189]",100.0,"[-0.05173077668903753,-0.06502818044288089]",100.0,"[-0.015577553017829239,0.16034448841198132]",4.0,"[0.11864604117654787,-0.15561274390900068]",100.0,"[0.0686557957728512,0.05212328169188502]",4.0,"[-0.09132720379025866,-0.0007249723149548973]",100.0,"[0.12203150004220281,0.1466208876995569]",100.0,"[0.08133645522818726,-0.020024777092584014]",100.0,"[0.09969694892505593,0.02483600284690763]",4.0,"[0.05818353381506061,-0.15876419858450522]",100.0,"[0.029593499754399646,-0.19275583099042953]",100.0,"[-0.0923464883988613,0.10591216532319885]",4.0,"[-0.12606968695512788,-0.05402807183336274]",4.0,"[-0.08664677716429091,-0.13117140292906507]",4.0,"[-0.004273864540167326,0.07764270970163777]",4.0,"[-0.16672746911533667,0.008433973469213391]",100.0,"[0.08136173580673084,-0.09271475242023232]",100.0,"[-0.01350872813053998,-0.11905317867180484]",4.0,"[0.1583206906735257,0.05214026807281233]",100.0,"[0.13256486434358786,-0.10987726275054084]",4.0,"[0.02,0.02]",124.8498,0.0,0.0,0.0,89.0,1.0,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,124.8509,125.3496,,,125.6034,126.1342,left,,,,,,,,0.4,,,,,,125.3499,125.6033,0.5135,,126.1343,"[-0.07116466125088139,0.045728845510422014]",4.0,"[-0.011659922574000267,-0.06183579494701093]",4.0,"[-0.18204802733453812,-0.02415857188445507]",4.0,"[0.12843515532299474,0.1382905070401858]",4.0,"[0.1604051824870167,0.10045758144520721]",100.0,"[-0.10425348990042682,0.07698850164729196]",4.0,"[-0.07805614419235936,-0.1533360480427182]",100.0,"[-0.026376442139486065,-0.16454736554137633]",4.0,"[-0.06665778495165128,-0.06628726734804143]",4.0,"[0.06441868790045571,0.18114925092826484]",100.0,"[0.16037428752463703,0.014079608633786355]",4.0,"[0.12011773988941592,-0.017147522638958374]",4.0,"[-0.17684235322604186,-0.06496159567024208]",100.0,"[-0.012272655216958537,-0.12404942819903898]",4.0,"[0.010196774029354488,0.12173517583493083]",100.0,"[0.0569991727213828,0.1088569384509868]",100.0,"[0.09738227009248523,0.10289458980261341]",4.0,"[0.05804341118258352,-0.10325534746310583]",100.0,"[0.016291392482230216,-0.18597291518948822]",4.0,"[-0.041320332190325965,0.17671013653068324]",100.0,"[0.10463502839882143,-0.13619477083004133]",4.0,"[0.006712230844605486,0.06130911076988652]",100.0,"[-0.11622137249076055,-0.10019847864560515]",4.0,"[0.04480500179694695,-0.0016411824133953164]",4.0,"[0.07332255569578396,0.07065751411292576]",100.0,"[-0.13134141832901097,0.11239597024172182]",100.0,"[-0.06250093428533832,-0.10838324314464]",4.0,"[0.07379915209468448,0.025991103520963486]",100.0,"[0.09122449731029958,-0.05689610997787393]",4.0,"[-0.1379776591592783,-0.018543910905960054]",100.0,"[0.12530654147367418,0.05326126815442668]",4.0,"[-0.09285668480719365,-0.005476994137679906]",4.0,"[0.02,0.02]",127.2313,0.0,1.0,1.0,163.0,1.0,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,127.2322,127.732,,,127.9835,129.4325,left,,,,,,,,0.5,,,,,,127.7322,127.9834,1.4215,,129.4328,"[0.02975108300936864,0.18175819040231678]",4.0,"[0.09784123099594504,0.12383263995534718]",100.0,"[-0.010379555005958238,-0.16906433988186495]",100.0,"[0.12518445297814193,-0.051932961812031955]",100.0,"[-0.005716405098260335,-0.09638189517378996]",4.0,"[0.06011671705412392,-0.0648292530906821]",4.0,"[0.011837451937900745,-0.004168176997152612]",100.0,"[-0.11547158101023101,0.11197239296683494]",100.0,"[-0.017621227793647106,0.11150454606653468]",100.0,"[-0.1751000542972417,-0.07580225952584879]",100.0,"[0.02695325248430481,-0.13535948125733677]",4.0,"[0.1211641627149691,-0.006957144803568884]",100.0,"[-0.05469414720868318,0.053827026390217574]",100.0,"[-0.0762121779852808,-0.1719916261262793]",100.0,"[-0.1610319666897496,0.08175070746430269]",4.0,"[-0.0737834245071393,-0.0701597040036689]",100.0,"[-0.18184609145366343,0.03954671597948293]",4.0,"[0.1239595531641531,0.07484877316957725]",100.0,"[0.16407915981079102,0.106053696670766]",4.0,"[0.18211900893364824,-0.06339925921694035]",4.0,"[-0.1259099868740304,-0.02400609159070581]",100.0,"[-0.03069881563324454,-0.0070972399443978845]",4.0,"[-0.07275898353722979,0.1278989672572935]",100.0,"[-0.15154613880605258,0.008293403239966043]",4.0,"[0.04364148111626021,0.06244381104318323]",4.0,"[0.09751548163959818,-0.08572906546713963]",100.0,"[0.1887107946212487,0.010364741135973845]",4.0,"[-0.07396153727707154,0.0041685304258474234]",4.0,"[0.09727897555522856,-0.12719072285616728]",4.0,"[0.06548742216869444,-0.17548750500340338]",4.0,"[0.0514507875312166,0.1362351239697417]",4.0,"[-0.09173646115699192,-0.1176785879914133]",100.0,"[0.02,0.02]",130.5304,0.0,2.0,2.0,113.0,1.0,,,,,,,
,,,,,,,68351f228b33e2f958c2de51,683aeef3660e9195595d3707,2025-05-31_08h01.08.964,shape_ratio,2024.1.5,Win32,60.24096386,683ae9196541af24d3a69e58,,,,,,,,,,,130.5315,131.0304,,,131.2812,131.8476,right,,,,,,,,0.5,,,,,,131.0305,131.281,0.5414,,131.8478,"[-0.04501061534535267,-0.0029676331964581734]",4.0,"[-0.030893448621485995,-0.19013581736338522]",4.0,"[0.029641847080423715,0.09487807139889251]",4.0,"[-0.00449546328781987,0.023358926356460665]",4.0,"[-0.1216567346387739,-0.1004008406567575]",100.0,"[0.1330090715272474,-0.006012393193363637]",4.0,"[-0.017753060782334542,0.10761314601711267]",4.0,"[0.11158416979793587,-0.09839268602118842]",100.0,"[-0.07020609640909883,-0.12151766820137941]",4.0,"[-0.11577163780116383,0.10475389643908371]",100.0,"[-0.12285538619364147,0.15622623997980897]",100.0,"[-0.03488709197080524,0.1488099399062804]",100.0,"[0.06766601682915863,0.0821908535461676]",100.0,"[0.07474011495304855,-0.15167222883223877]",4.0,"[0.13405554170043504,-0.13952205275825882]",100.0,"[-0.17166970637274806,-0.021882220130449926]",100.0,"[0.09859303374696751,0.11362505639236617]",4.0,"[0.16703305032336827,0.09652437097448517]",100.0,"[-0.06985055016765201,0.100814300755486]",100.0,"[0.023010349504246998,-0.12764623103630585]",4.0,"[0.013377368036702733,-0.05288147943904176]",100.0,"[-0.18430900669745018,0.026163142508547756]",100.0,"[0.12739832369143497,-0.05385437142669051]",100.0,"[-0.01859984508101161,-0.14556664419094598]",100.0,"[0.0716105843831172,-0.03938749816027973]",4.0,"[0.011603380330804195,0.1490237185168755]",4.0,"[-0.1899619491941396,-0.05970546860362679]",4.0,"[0.053961457262681124,0.12711164559374769]",100.0,"[0.07671764100978859,0.010980159201692655]",4.0,"[0.16915309199232484,-0.0989531646577989]",4.0,"[0.039629493641397416,0.03826640685730512]",4.0,"[-0.07955713565306431,0.03570174839554655]",100.0,"[0.02,0.02]",132.9475,0.0,3.0,3.0,106.0,1.0,,,,,,,
