right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,394.4987,394.9974,,,395.249,395.4475,left,,,,,,,,0.5,,,,,,394.9975,395.2488,395.4476,"[-0.06520807421827772,0.04758787303851283]",100.0,"[0.04140400514737284,0.03504705463750893]",4.0,"[0.1547408287189371,0.11556956598254207]",100.0,"[-0.013309308547468987,0.11115167229329838]",4.0,"[0.08225126235134424,0.15496221987141823]",100.0,"[-0.01812242662004369,0.025397457670039675]",100.0,"[-0.14947422274952513,0.03905034788235686]",100.0,"[-0.1676034573685498,-0.03316020476873818]",4.0,"[0.13803760557983866,-0.044234643409241624]",100.0,"[0.04203683986831979,0.16475653305906637]",100.0,"[-0.1385756737305879,-0.13010784837018738]",100.0,"[0.11369697952125,0.036794192788916484]",4.0,"[0.16483501158564678,0.06250571146773228]",100.0,"[-0.07031833224387998,0.15605004973172223]",100.0,"[0.029725477801408582,-0.031450595638953034]",4.0,"[0.14402484654665204,-0.10575188732827391]",4.0,"[0.10813360518567203,-0.12672887104624528]",4.0,"[0.18648226122602368,-0.04017148541507178]",100.0,"[0.09906058831418413,-0.01701799641795763]",4.0,"[0.07973332950406291,0.08033407392611779]",4.0,"[-0.10342540388588117,0.12460520987124483]",4.0,"[0.028202984906410853,0.0728224509369164]",4.0,"[0.03386517320485459,-0.10356130099022058]",100.0,"[-0.10751063389528623,-0.016816739017017517]",4.0,"[0.045631112677120556,-0.14252643454975455]",4.0,"[-0.07480278524622722,-0.06165094415162985]",100.0,"[-0.060121328037997586,-0.10057920638295904]",4.0,"[-0.050030663560229255,-0.02134170882049465]",100.0,"[0.1399854814966078,-0.0018178059856187971]",4.0,"[-0.0190164430367154,0.16711299536628396]",100.0,"[-0.1702617716216605,-0.07650827749077135]",4.0,"[0.08838149779660866,-0.16708317782525423]",100.0,"[0.02,0.02]",396.5463,0.0,97.0,97.0,110.0,1.0,0.184,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,396.5475,397.046,,,397.2997,397.5467,left,,,,,,,,0.55,,,,,,397.0462,397.2997,397.5469,"[-0.01576964280937082,0.06371823460048723]",100.0,"[0.14746777291106852,0.13198524680115808]",100.0,"[-0.06433033685782516,0.008538449918363073]",4.0,"[0.060770673970545974,-0.1800984018984019]",4.0,"[0.04091035145535887,-0.09017632797791565]",4.0,"[-0.1263574434561376,0.014387812978286667]",4.0,"[0.0700896261652515,0.14945929502337454]",100.0,"[-0.10230434614915102,-0.03358987725572699]",100.0,"[-0.12339825574323861,-0.11681969419704774]",100.0,"[0.03359883953565008,0.1661322093504439]",100.0,"[0.03722765873101623,-0.0033959518239471205]",100.0,"[0.173657732792423,0.017450876056257048]",4.0,"[0.02933338065649386,0.053157749504417616]",100.0,"[-0.05972884438893504,0.12758612435665392]",100.0,"[0.02156739804289747,0.12112103114963028]",100.0,"[-0.12320314825043177,0.10739503869606705]",100.0,"[0.022383753097992294,-0.14340737112488663]",4.0,"[-0.008901350039523203,-0.07850007082295232]",100.0,"[0.16210361199429313,-0.07419582637429954]",4.0,"[-0.02078412560444187,-0.18048399781249327]",4.0,"[0.12707660833183837,-0.043648447742274867]",4.0,"[0.145343443282811,-0.11607303345261966]",4.0,"[-0.14422726951268425,-0.039144453151821]",100.0,"[0.0931380881645141,0.04455823495087535]",100.0,"[0.00002580931026478836,-0.032823737621582035]",4.0,"[0.13353538543575705,0.012810857932669577]",4.0,"[-0.05712236326694405,-0.11220235995230601]",100.0,"[-0.16865841733847214,0.02767785183256499]",100.0,"[-0.03817456764492925,0.18464887618237177]",4.0,"[-0.07657328755126801,0.057815466919508805]",4.0,"[0.09408671831676586,-0.12259848276468974]",100.0,"[0.108919094242599,-0.08469262771084911]",100.0,"[0.02,0.02]",398.6448,0.0,98.0,98.0,76.0,1.0,0.2201,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,398.6464,399.1443,,,399.3957,399.5775,left,,,,,,,,0.1,,,,,,399.1445,399.3956,399.5776,"[0.04991072089975528,0.12199865345313056]",4.0,"[0.13501720350156693,0.1055137752157383]",4.0,"[-0.033114092355397376,0.17463290894197298]",4.0,"[-0.07212079913247309,-0.0016505025293891856]",4.0,"[0.1591908926003733,0.011543050915144223]",4.0,"[-0.11968212014765056,-0.1564243569092392]",4.0,"[-0.0796253611086153,-0.11243483929939077]",4.0,"[-0.08662582794294243,0.17545843243417664]",4.0,"[-0.06955468079252572,-0.15396451964778354]",4.0,"[0.16523038893174127,-0.048207219312302464]",100.0,"[0.18759120976904473,0.06625153303481196]",4.0,"[0.08556366842049425,-0.1193677565608329]",4.0,"[-0.03455517636332432,0.03203889994979196]",4.0,"[0.08683429893516481,0.048739801533727]",4.0,"[0.0863905104639455,-0.17625437027824076]",4.0,"[0.017896593117537152,-0.06574156984779927]",4.0,"[-0.07351291214550734,0.08691324995090789]",100.0,"[0.10707494845786726,-0.018471642224139467]",4.0,"[0.01367667016835377,0.07118746940063103]",4.0,"[-0.10891796652654043,0.05191544039313068]",4.0,"[-0.13793071847979313,0.004075976424978699]",4.0,"[0.03548856229905875,-0.12858315705886691]",100.0,"[0.06441387355456683,-0.06558341786906399]",4.0,"[-0.15173968952703723,0.10461009783921883]",4.0,"[-0.018035439534901377,-0.09859058515451206]",4.0,"[0.12881956866323283,-0.08413026359207888]",4.0,"[-0.016081978085074323,-0.00690306028148282]",4.0,"[0.09563763322759368,0.09004292813181711]",4.0,"[-0.13547629995747196,-0.04382294729527537]",4.0,"[0.040117797103375805,0.02434859149020813]",4.0,"[-0.0001573950535897602,0.12694667653348227]",4.0,"[-0.13413864694395433,0.14508279033492053]",4.0,"[0.02,0.02]",400.6762,0.0,99.0,99.0,183.0,1.0,0.1681,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,400.6772,401.1757,,,401.4268,401.6095,left,,,,,,,,0.4,,,,,,401.1758,401.4267,401.6096,"[0.0084232253380326,0.07053194834085244]",4.0,"[0.005281663058323597,-0.04386504618862834]",4.0,"[-0.08087212697091938,0.1481496325205721]",4.0,"[-0.09452089140320791,-0.04972575108097749]",100.0,"[-0.07517393436005287,0.03879339189774893]",100.0,"[-0.02554345499252869,0.16701002524645822]",100.0,"[0.10373980484440386,-0.1528972133681093]",100.0,"[0.10994349020403443,-0.04748433977962198]",100.0,"[0.11167260882902147,0.14155911002812044]",4.0,"[0.15901718243873308,-0.1136266562023399]",4.0,"[-0.04403045545398881,-0.03737099410510423]",4.0,"[-0.03521443721263308,-0.1940139415703558]",4.0,"[-0.17114041429834928,-0.036172723683008744]",4.0,"[-0.14696091840988865,-0.09639488371023734]",100.0,"[0.012218414815550737,-0.15385407437036852]",4.0,"[-0.030762556786902265,0.05470669858979575]",4.0,"[0.061281600673773605,-0.09381138131646946]",4.0,"[0.0664152421112101,-0.021057483111438933]",4.0,"[-0.026912502858289597,0.10045313052080294]",100.0,"[0.08449793116299367,0.09120962986855892]",4.0,"[0.17895725482843033,-0.04545689778960774]",100.0,"[0.02547976745578904,0.010609810527007471]",4.0,"[0.15065388570591814,0.06303343121924045]",4.0,"[0.0004963996702571101,-0.09403725805892804]",100.0,"[-0.11871426071808373,0.08117623226932814]",4.0,"[0.03561531958070685,0.1681142571991723]",100.0,"[0.0217403317593097,-0.19369327728196506]",100.0,"[-0.15518853575467892,0.06434114957168437]",100.0,"[0.10805111339545667,-0.005426107280034227]",4.0,"[-0.12756984250816125,-0.15331615350377162]",100.0,"[-0.03795806243698646,0.006961039200322489]",4.0,"[-0.13812479944324654,0.13004546059413377]",4.0,"[0.02,0.02]",402.7084,0.0,100.0,100.0,167.0,1.0,0.1667,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,402.7092,403.2078,,,403.4592,403.5248,left,,,,,,,,0.9,,,,,,403.2078,403.4592,403.5253,"[0.06240027568464604,-0.019812988994328953]",100.0,"[0.0014748104318327913,-0.11958538265322725]",100.0,"[0.10031426743919968,0.08509638605794244]",100.0,"[-0.12129153606985192,0.1410300435668415]",100.0,"[-0.09832685394257418,-0.073946117008609]",100.0,"[-0.06506454537506613,0.08160414927960713]",100.0,"[-0.03479118288424249,0.04631425412719813]",100.0,"[0.09041872442754448,0.0353645927757658]",100.0,"[0.07579837991620002,0.15880927748292661]",100.0,"[-0.045786353539757414,-0.14485385807447415]",100.0,"[-0.025539909130664274,-0.04971743985248835]",100.0,"[-0.13494373610175178,-0.039758669991275]",100.0,"[-0.08162342649164663,-0.11433420929771337]",100.0,"[0.12566059777651095,-0.07089901032672845]",4.0,"[-0.0007719372010073719,0.1520420220032998]",100.0,"[0.09216131014662242,-0.1193892245456875]",100.0,"[-0.12790446799808752,0.05184890654503008]",100.0,"[0.12877514307414292,0.128860536657598]",100.0,"[-0.06967212264954892,-0.18328543884925008]",4.0,"[-0.04695445867459434,0.15897158020289703]",100.0,"[0.14310480723819902,0.0649725320060011]",100.0,"[-0.07600416821910207,0.1235084572213129]",100.0,"[0.17471627370461357,-0.03583107780824536]",100.0,"[0.053098976701185296,-0.16736179563640213]",100.0,"[0.04250705422854296,-0.08407286668713403]",100.0,"[-0.16491362480518035,0.10893525205737796]",100.0,"[-0.1754373058717152,-0.0047402671030077745]",100.0,"[0.1002587979397593,-0.03714744982262403]",4.0,"[-0.16793725930718215,0.049317848652775165]",100.0,"[-0.08818592089531292,0.016445356119016562]",100.0,"[-0.06346585060160691,-0.03392495502879593]",100.0,"[0.04055899135011461,0.13316624136136038]",100.0,"[0.02,0.02]",404.6287,0.0,101.0,101.0,8.0,1.0,0.0378,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,404.6294,405.1229,,,405.3734,405.4726,left,,,,,,,,0.4,,,,,,405.1232,405.3733,405.4728,"[-0.039366713659104303,-0.12977426600692132]",4.0,"[0.11755555976644723,-0.08022816063333524]",4.0,"[0.14228491800622423,0.04247806300650073]",4.0,"[0.04607349661240293,0.09805906375554362]",100.0,"[-0.06394084567506017,-0.06951420877656231]",100.0,"[0.07672005956961161,0.03374456887878471]",4.0,"[-0.020146407677687498,0.06875195519937613]",100.0,"[-0.060722845580693345,0.10567083075083546]",100.0,"[-0.10583139219733664,0.04848446706791062]",4.0,"[0.024283110713422065,-0.17207912911509535]",100.0,"[0.13088813101155328,0.11178800635481898]",100.0,"[0.14126143646160724,0.0022016082360019956]",4.0,"[0.13415789398382993,-0.12032132023024311]",4.0,"[0.0009573901711477128,-0.02617335397510909]",100.0,"[0.06196974033533699,-0.03523607264855799]",4.0,"[0.04796067829948764,0.1754417964563081]",4.0,"[-0.09142155120016016,-0.12123290467171675]",4.0,"[-0.12394972251180209,0.13369075247672363]",4.0,"[0.031088632856526154,0.05938798815066683]",4.0,"[-0.15287067521945488,-0.06498872319321804]",4.0,"[0.0008393936251471814,0.14034138557557005]",4.0,"[-0.0730797459755576,0.17781405370805412]",100.0,"[-0.1515446802853702,0.08883898015778835]",4.0,"[0.18749343578768915,-0.0029785368987305613]",4.0,"[0.004873299612201407,0.1938035156682815]",100.0,"[-0.1474202488904842,-0.007312387104860848]",100.0,"[0.17373758998161623,-0.08567766853533533]",4.0,"[-0.1969746880848457,-0.0017559467201671347]",100.0,"[0.06869085201283197,0.13356884249326814]",4.0,"[-0.0027924528759098884,0.028789003577372067]",100.0,"[0.06038500844019592,-0.18971337484078515]",4.0,"[0.014437188143695276,-0.1194805771980007]",100.0,"[0.02,0.02]",406.5711,0.0,102.0,102.0,162.0,1.0,0.0842,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,406.5719,407.0704,,,407.3265,407.4554,right,,,,,,,,0.5,,,,,,407.0708,407.3264,407.4555,"[-0.10557741015107477,-0.06822257261533457]",100.0,"[-0.1712422936242618,0.034463718659130844]",4.0,"[-0.029971039221455817,0.18222857721505023]",100.0,"[-0.12334730025270134,0.1322626296024052]",4.0,"[0.155367978295344,0.09334883726490024]",4.0,"[-0.06427454061749559,0.12141104841126794]",4.0,"[-0.17474827662664133,-0.07674849502581062]",100.0,"[0.1242396184218816,0.13232751354867545]",100.0,"[-0.08791974319141084,0.03918487872388481]",100.0,"[0.13030101332209987,0.04685929423388335]",100.0,"[0.053600523526116585,0.08649075240806886]",4.0,"[0.10584377245696429,-0.05278340230460378]",4.0,"[-0.030149835579527145,-0.1606980457934018]",4.0,"[-0.13662881889868017,-0.007740361057969369]",100.0,"[0.038430549712630005,0.16184879384220924]",100.0,"[0.010064011229416978,0.05018748325339553]",4.0,"[0.15805133203077687,-0.08910657128306344]",4.0,"[0.0858312280142857,0.15569037709451533]",100.0,"[0.030924080552960646,-0.17900040074645213]",4.0,"[-0.052501931597425285,-0.11746739959517706]",100.0,"[-0.03552688986156358,0.0035456815314952738]",100.0,"[-0.15708062091489208,0.09033421754833945]",4.0,"[0.01530953719283918,-0.008695594324213036]",4.0,"[0.05444760096416262,-0.1149536891152825]",100.0,"[0.1865536481338895,-0.007989552176054305]",4.0,"[0.017163093495412483,0.10906381969660338]",4.0,"[-0.12324483581417962,-0.10671004318095884]",4.0,"[0.013172473106958463,-0.06399215315222737]",4.0,"[-0.10375108641743831,-0.170513604881317]",100.0,"[0.004299225692418194,-0.12921981199376834]",100.0,"[0.06465464271648201,0.01448193287463716]",100.0,"[-0.01901255346834101,0.08594707932044518]",100.0,"[0.02,0.02]",408.5538,0.0,103.0,103.0,94.0,1.0,0.1037,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,408.5551,409.0529,,,409.3086,409.7428,left,,,,,,,,0.45,,,,,,409.0531,409.3085,409.7429,"[-0.1318268459528238,-0.0348685269729794]",100.0,"[-0.17332035613832886,0.03868315266593028]",4.0,"[0.08206641048684618,-0.051992645408302965]",100.0,"[0.16287057726771423,0.004994376121803026]",100.0,"[0.017107337741710325,0.16060324605595902]",4.0,"[0.1779675920875903,0.07951265021329482]",4.0,"[-0.04731040049899336,0.12117880467187366]",100.0,"[0.14843298315569053,-0.07908408978373303]",4.0,"[0.0817619618867652,0.08469980318946387]",4.0,"[-0.10674492060094139,0.002352456476005487]",4.0,"[-0.03739688673703811,0.17223945877748884]",100.0,"[0.028372615075798233,-0.06670289477061767]",4.0,"[0.04294571775117663,-0.12094265893193899]",4.0,"[0.05400082681443477,0.02308733452057542]",4.0,"[-0.11266296902741287,-0.07402624064116935]",4.0,"[0.0715649713572126,0.17758985980666045]",100.0,"[0.03485177365727587,0.08570809466395117]",100.0,"[-0.12397780013199826,0.07320804282914516]",4.0,"[-0.07181604001315911,-0.14345016726410664]",100.0,"[-0.07873955323841109,0.04820045776992568]",4.0,"[0.15864500071871734,-0.11890405286589292]",4.0,"[0.1348878499840973,-0.03132426164603087]",4.0,"[0.0689901649330094,-0.15870002602879854]",100.0,"[0.141448278523567,0.11202161630782732]",100.0,"[0.11286997038541084,-0.16380038660262863]",4.0,"[0.11366453411832872,0.030212482030301857]",100.0,"[0.022375826028176168,-0.16678161125224303]",4.0,"[-0.03578426009032606,-0.04862217726947828]",4.0,"[-0.0010725673527266918,0.05837705644540134]",100.0,"[0.14519094108015823,0.055170516381717716]",4.0,"[-0.10257099028299492,0.16987701237630995]",100.0,"[0.012197212883786132,0.0022469570735325476]",100.0,"[0.02,0.02]",410.8349,0.0,104.0,104.0,149.0,1.0,0.4171,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,410.8365,411.3352,,,411.5858,411.785,left,,,,,,,,0.55,,,,,,411.3352,411.5857,411.7852,"[0.09101407250964265,0.08584229248404779]",100.0,"[0.10260491463776579,-0.1207163342304319]",4.0,"[0.035084612413679384,-0.1819610711696414]",100.0,"[0.1771647273171571,0.01729500549235223]",100.0,"[-0.09972182204768912,-0.012026980427585439]",4.0,"[0.06290517805651893,-0.019931201058287534]",100.0,"[-0.04070532674211942,0.17377397670920866]",100.0,"[0.05802159949971143,-0.14868686832805872]",100.0,"[-0.08905755627635374,-0.11897360280881698]",100.0,"[-0.1132473728486562,0.06473361068384999]",100.0,"[-0.04463543873057862,-0.024781331274959392]",4.0,"[0.021179027804402808,0.08902690738600226]",4.0,"[-0.016931969113241102,0.11802514584550382]",4.0,"[-0.07484843090743175,-0.05243970816634408]",100.0,"[0.08367863120133856,0.14622979993516355]",100.0,"[-0.019594937463992,-0.1378518943970988]",4.0,"[-0.08813120878472393,-0.16698829139479945]",100.0,"[-0.15773004463613693,0.08557172943335155]",100.0,"[-0.19755260953382808,-0.002537879705515602]",100.0,"[0.10819618228610217,-0.031488298173200216]",4.0,"[-0.04913286311783554,0.017416752834438096]",100.0,"[-0.15808918480759698,-0.03621482486340251]",100.0,"[0.10772055429327737,0.04245992592306242]",4.0,"[0.06237890611614606,-0.09415826070767418]",100.0,"[0.1706628689301861,0.08040882775200224]",4.0,"[-0.13947616099310456,-0.0884419517649776]",4.0,"[-0.08224404884542126,0.18045059204704403]",4.0,"[0.020956926042902446,0.030467901312269893]",100.0,"[0.11773816187205598,-0.07110225465430461]",4.0,"[0.020279197806316228,0.1715543710311351]",4.0,"[0.1669365287921494,-0.09489977432892417]",100.0,"[-0.1382406746107254,0.03092348589028733]",4.0,"[0.02,0.02]",412.8831,0.0,105.0,105.0,77.0,1.0,0.1689,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,412.8848,413.3828,,,413.6342,415.1309,,,,,,,,,0.9,,,,,,413.3833,413.6341,415.1309,"[-0.0715409462173134,0.006469283422380952]",100.0,"[-0.12405275988631459,-0.09369274358945094]",100.0,"[0.029451181599428902,-0.15302462491379748]",100.0,"[-0.04894733088230774,-0.11793475174844127]",100.0,"[0.03410207689627418,0.18004946258370896]",100.0,"[-0.17843094061222695,-0.087434997931926]",100.0,"[-0.04964021058335047,-0.16726126580736736]",100.0,"[0.13157599738144565,0.04605791776348825]",100.0,"[-0.09414725519474514,0.13133511343684767]",100.0,"[-0.1194128372391184,-0.13531218545933957]",100.0,"[0.031228502148680688,0.04832850271123951]",100.0,"[0.08334790888810434,-0.16571205052192903]",100.0,"[-0.15960603207157278,0.004641882815458853]",100.0,"[-0.1217765732082733,-0.04296303855045763]",100.0,"[-0.07029087075332185,0.16933839180677152]",100.0,"[0.1588905503408585,0.1044221922599944]",100.0,"[0.05681300930475742,-0.07560710780278883]",4.0,"[0.004402969437454928,-0.09866626770248778]",100.0,"[-0.14569973470048,0.07706886559712793]",100.0,"[-0.015658367141168573,-0.19553070319769653]",100.0,"[-0.010805575340442419,-0.03063499052467178]",100.0,"[0.13757538192075264,0.004450025882169503]",100.0,"[-0.16322888517317122,0.11555263931043384]",100.0,"[0.013730364009067986,0.00376050144687175]",100.0,"[0.07055227118427658,-0.03025428635136513]",100.0,"[0.08651230295431549,0.14897529509197788]",100.0,"[0.08257584766354269,-0.10840530044884629]",4.0,"[0.08962633007358067,0.034188499746222324]",100.0,"[-0.016102132376638618,0.04289920085120948]",100.0,"[-0.03392287327564299,-0.06874890355461581]",4.0,"[-0.07817714896057588,0.08867361938219971]",100.0,"[0.19829280369633245,0.025910769829032034]",100.0,"[0.02,0.02]",416.2301,0.0,106.0,106.0,21.0,1.0,,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,416.2313,416.7297,,,416.9804,417.1958,left,,,,,,,,0.4,,,,,,416.7297,416.9804,417.196,"[-0.14572873668316413,-0.0879439564410672]",4.0,"[0.12743862148627308,0.052416676813933444]",4.0,"[0.02597121394690832,-0.13160971057892482]",4.0,"[-0.06702437550763213,-0.030792310771962327]",100.0,"[0.056359675010776676,0.02700196105071093]",4.0,"[0.10467138925022379,-0.14735278417650174]",100.0,"[0.14890518830846897,-0.051957200825516116]",100.0,"[-0.06530760346685356,0.12148875790945834]",4.0,"[0.15721423426497624,0.0966844698049554]",4.0,"[0.13909373781498285,0.14010418545920297]",4.0,"[0.017044204427305143,0.14720227795044924]",4.0,"[-0.030040643453708285,0.022021571771140436]",4.0,"[-0.08796665689722062,-0.15325445204405982]",4.0,"[-0.08492926699610037,0.07393257757690151]",100.0,"[0.041913053965735116,0.0896906469197952]",100.0,"[0.002363550306075756,0.07183272928256168]",4.0,"[-0.1510401208993185,0.12123830339553528]",100.0,"[0.08319401924433877,-0.07289027819479116]",100.0,"[0.05966485140175403,0.1509221404327811]",4.0,"[0.13137951630288108,0.008384385569364423]",4.0,"[-0.03300545670044091,-0.1297276943801332]",4.0,"[0.033649984602805494,-0.01550923463970359]",100.0,"[0.17233622301081167,0.05904098538977429]",100.0,"[-0.09350486670685336,0.16167515640714034]",4.0,"[-0.13002104284602645,-0.015535548662626224]",100.0,"[0.1671956443021092,-0.09194952352532094]",4.0,"[-0.1408179254481205,0.05738217068088596]",100.0,"[0.04467325202865115,-0.17245189804400346]",4.0,"[-0.09597996702928419,-0.09405403604007397]",4.0,"[0.09728532355029376,0.12550130795981104]",4.0,"[-0.024437440609424994,0.13647449273299958]",100.0,"[0.030427975295479505,-0.07978511326402109]",100.0,"[0.02,0.02]",418.295,0.0,107.0,107.0,150.0,1.0,0.2055,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,418.296,418.7945,,,419.0454,419.9102,left,,,,,,,,0.1,,,,,,418.7945,419.0453,419.9104,"[-0.13925555947711804,0.042682472847157066]",4.0,"[0.09927460306739513,-0.06771109519465783]",4.0,"[0.08052070851778549,-0.15171879537960747]",4.0,"[-0.13737755864742393,0.11288680021845122]",4.0,"[0.0391197941260423,-0.1346939636568234]",4.0,"[0.0009167285074308823,-0.018906318216107738]",4.0,"[0.016230374942220918,0.084983375321894]",4.0,"[-0.058326927844116354,-0.06604330675212577]",4.0,"[0.014805777580493468,0.17931683956968564]",4.0,"[-0.15654878554664875,-0.11586299988373008]",100.0,"[-0.039452460777525074,0.18137836985979086]",4.0,"[-0.07817878210913466,-0.15448171069257743]",4.0,"[-0.08668612251537312,0.17339123613202323]",4.0,"[0.17446408383497714,0.015476064134582865]",4.0,"[-0.061631367825779194,-0.0018609986623856732]",4.0,"[-0.1128822806919187,-0.03211750714076181]",4.0,"[0.09529022750090872,0.1387973904014666]",4.0,"[0.11258745268378417,0.10035249749405317]",4.0,"[0.04012268329366324,0.002272228765003516]",4.0,"[0.04712555388021614,-0.050932010000362106]",4.0,"[0.04098580032443942,-0.19365117563565523]",4.0,"[0.01582315306619584,0.13693788705849094]",4.0,"[0.08072180249176819,0.17813675209361607]",100.0,"[0.052765725670199694,0.11565990710599729]",4.0,"[0.061538845177057724,0.04531669765739472]",4.0,"[0.17280505686494152,0.07989475075243896]",4.0,"[0.003372505807728691,-0.1758865498709512]",4.0,"[0.15498023630519037,-0.04516773833406643]",100.0,"[0.09938008620698484,-0.11637829619229406]",4.0,"[-0.1657681178500781,-0.013546285619207168]",4.0,"[-0.09559841100896989,0.10547878849028541]",4.0,"[-0.039611635980459414,0.04492556753858741]",4.0,"[0.02,0.02]",421.0094,0.0,108.0,108.0,190.0,1.0,0.8539,,,,,,,,
