right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
subject chose diamond,subject chose dot,0.0,58.958,space,43.924,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,58.958,102.798,space,13.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,102.799,108.729,space,2.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,108.751,109.246,109.246,109.48,109.48,110.979,,110.979,112.079,0.0,0.0,0.0,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,112.08,112.579,112.579,112.829,112.829,114.328,,114.328,115.429,0.0,1.0,1.0,0.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,,,,,,,,,,,,,,,,115.429,132.703,space,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,132.737,133.212,,,133.463,134.179,left,,,,,,,,0.5,,,,,,133.212,133.463,0.699,,134.179,"[0.052925849876737374,-0.08442580288012173]",4.0,"[0.14348041960316985,0.08057413394157646]",100.0,"[0.11233892999826468,-0.08236910464139494]",100.0,"[-0.10496068008936937,-0.15991183448989743]",100.0,"[-0.06411046551633567,0.13554613987135425]",100.0,"[-0.10049793024396357,-0.005842833798657926]",4.0,"[0.05139358671556986,-0.044242945758237825]",4.0,"[0.0708000247647547,0.08375461147925309]",100.0,"[0.010574797301916652,-0.15157299110822872]",4.0,"[-0.14621960995671815,-0.11372066067032355]",4.0,"[0.16817583142354356,-0.009492735370452443]",4.0,"[-0.0940483462499063,0.04189826311055964]",4.0,"[0.10254003976802747,-0.13818617219581797]",4.0,"[-0.00022749945585456052,0.06929555242821765]",100.0,"[0.030704177672435707,-0.18684484791119543]",4.0,"[-0.18500998773636154,0.03901592567213812]",4.0,"[0.04222364228263776,0.020609133910084898]",4.0,"[-0.03589038835936469,-0.10880703077510864]",4.0,"[0.15314057681827428,0.03528986351631533]",100.0,"[0.030302264834710532,0.1833027711910754]",4.0,"[0.0926427040573395,0.14949950945420057]",100.0,"[-0.02143467097676043,-0.009558021741868913]",100.0,"[-0.0584482983133227,-0.047491028713910415]",100.0,"[-0.09340396096743483,0.1017084757331604]",100.0,"[-0.02390626790648616,0.19724051066410792]",4.0,"[-0.08725596454530729,-0.09857580726001187]",4.0,"[-0.16058219345170435,0.11245164391421006]",100.0,"[-0.1885315803543026,-0.0528465166801751]",100.0,"[0.15952641250353997,-0.07640174750866904]",100.0,"[-0.005096491997757069,-0.07099575803528936]",4.0,"[-0.04031780891809353,0.038550844101065095]",100.0,"[-0.05496486620700724,-0.16971262626327357]",100.0,"[0.02,0.02]",135.278,0.0,0.0,0.0,109.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,135.279,135.778,,,136.03,136.595,right,,,,,,,,0.1,,,,,,135.778,136.03,0.551,,136.595,"[0.14073284408432485,-0.12147072927940927]",4.0,"[0.18106880603358008,0.06911040503113171]",4.0,"[-0.031304024008712315,-0.0535334839902985]",4.0,"[0.0831140254214201,-0.14868532365145637]",4.0,"[0.042666703664821164,-0.15983634578489972]",4.0,"[0.13891443779452914,0.016064592675466286]",4.0,"[-0.05055998732027753,-0.13622075285144955]",4.0,"[-0.13287503215473515,-0.04877475729468879]",100.0,"[0.19636103302732555,-0.02140548325630277]",4.0,"[0.019010235493460193,0.10481071161316796]",4.0,"[-0.0029623304354989993,-0.00950222806122852]",4.0,"[0.14739429613982039,-0.07306112448264009]",4.0,"[-0.11828754443000937,0.0930525816271859]",4.0,"[-0.1980758175037238,-0.002129295204871981]",4.0,"[-0.049222179245804784,0.10639809686365653]",4.0,"[-0.055495733877331886,0.17822562608947845]",4.0,"[-0.08836745320522268,0.1300817885812217]",4.0,"[0.091992455375064,-0.059240062417130604]",4.0,"[0.1055795204420148,0.044746143367914895]",4.0,"[-0.1547005806768023,0.023155637607828062]",4.0,"[-0.001753335802312068,-0.14693728132234804]",4.0,"[0.06437193627983491,0.039983574025185833]",4.0,"[-0.1171598893595391,-0.13415209992010946]",100.0,"[0.14147890102797098,-0.030465950930608346]",4.0,"[0.020940351229224233,-0.055266919938571586]",100.0,"[0.11222025372985041,0.14336900750307507]",4.0,"[0.0830483793815163,0.08281932136196088]",4.0,"[-0.06442283197375855,-0.010793904089710064]",4.0,"[0.14284262683031743,0.10482095694944563]",4.0,"[0.04146051629613557,0.15884371187202112]",4.0,"[0.1859824586207879,0.028459235698324776]",4.0,"[-0.15570797665192707,-0.09280525639303529]",4.0,"[0.02,0.02]",137.695,0.0,1.0,1.0,194.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,137.698,138.196,,,138.448,138.979,left,,,,,,,,0.55,,,,,,138.196,138.448,0.516,,138.979,"[-0.11344601172137808,0.057176831145625585]",4.0,"[0.13898643241219932,-0.13954117343310868]",4.0,"[0.08873817447155714,-0.13592356379032428]",100.0,"[0.1252617064218147,-0.009507725181524889]",4.0,"[0.1454307487650945,-0.09545672642115337]",100.0,"[0.009517867567537466,0.1078801163663783]",4.0,"[0.0614383122280682,0.13537933419752285]",100.0,"[-0.17656791048064213,0.02440465987713819]",100.0,"[0.1086204254014228,0.0646568550054225]",4.0,"[-0.14010243460391508,0.0034462251698719536]",4.0,"[-0.07550031203779083,-0.040487917643838155]",4.0,"[0.05385384213882952,0.07908039526902458]",100.0,"[-0.07486276970220865,-0.12765274396853943]",100.0,"[-0.05433300289749168,-0.18600033925563036]",4.0,"[0.08918331589299429,0.01959598257677514]",4.0,"[-0.07815898243242454,0.0024360866322908786]",100.0,"[-0.02255416487970594,-0.0049429350798724445]",100.0,"[-0.15129213964842048,-0.09634225237666598]",4.0,"[-0.1461808477374634,-0.0425356276652379]",100.0,"[0.033973259033109306,0.01624234016345158]",100.0,"[-0.0072186522506798015,0.06090838611017887]",4.0,"[0.04486565239705645,-0.1450897406090907]",100.0,"[0.07634835559012437,-0.039096882296145725]",100.0,"[-0.03345662454376694,0.1321035952443739]",4.0,"[-0.04489367050833509,0.18167881016019083]",100.0,"[-0.030742770967913034,-0.102460030075086]",4.0,"[-0.04820964943893041,0.06965168211214219]",100.0,"[0.038904150739082405,0.18400796576716436]",100.0,"[0.14791882959856623,0.02357287663737011]",100.0,"[0.14728575651592946,0.09111954306760206]",4.0,"[0.17441838055393238,-0.024300347079109417]",100.0,"[-0.11354493077914853,-0.07623365311371694]",100.0,"[0.02,0.02]",140.078,0.0,2.0,2.0,71.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,140.08,140.579,,,140.829,141.295,left,,,,,,,,0.5,,,,,,140.579,140.829,0.451,,141.295,"[-0.18566028134327486,-0.027951589864898287]",100.0,"[-0.145038501465714,0.051174782849649575]",4.0,"[-0.041756425657181184,-0.13290476503918072]",4.0,"[-0.09510930016568798,-0.08494523857145225]",4.0,"[0.05788193603844051,-0.08292543681728747]",100.0,"[0.08500505670866204,0.14971863260746318]",100.0,"[-0.020976812619771277,0.05103383797002064]",100.0,"[-0.12282890102139503,-0.1269821302316894]",100.0,"[0.035424972620269043,-0.009351038184592047]",100.0,"[0.13163189335614187,-0.013173035769630498]",100.0,"[-0.0156528410008424,0.1970706177526328]",100.0,"[-0.060237107249486076,0.17911453040115805]",4.0,"[-0.12628451990272146,-0.05728066063465596]",4.0,"[0.19880240516554976,-0.012725485746431706]",100.0,"[-0.16652787058418098,0.08829508848159973]",4.0,"[-0.11906749698706451,0.11607236206968505]",4.0,"[-0.008875207262614333,-0.0649221381895203]",4.0,"[-0.09743465449861521,0.02764701013487612]",4.0,"[0.025767545677600014,0.09973812714862047]",100.0,"[0.04492952561659845,-0.13433673102876426]",100.0,"[0.11091849544266486,0.037654042064791976]",4.0,"[-0.06178160911054075,0.00000839191874393252]",100.0,"[0.07539612363013187,-0.04222077310264691]",4.0,"[0.05431125084160202,0.0603021496342112]",100.0,"[0.17393875848807444,0.025447613062519036]",4.0,"[0.15665700705406238,0.0759475343367844]",4.0,"[0.16093976774575786,-0.08919664511337429]",100.0,"[0.033633031522376275,0.15916562706008486]",100.0,"[-0.000627033991700872,-0.14237028519009023]",4.0,"[0.1305317356478303,0.13469858473178847]",100.0,"[-0.017627659221219547,-0.0235894962039973]",4.0,"[-0.048599885685877926,0.114242207872369]",4.0,"[0.02,0.02]",142.396,0.0,3.0,3.0,115.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,142.398,142.894,,,143.148,143.628,right,,,,,,,,0.5,,,,,,142.894,143.148,0.469,,143.629,"[-0.19154936438359202,0.015740102881015714]",4.0,"[0.04306201333687541,0.18693138700007028]",4.0,"[0.06045443228058366,-0.06867674315230182]",4.0,"[0.06126528703035572,-0.15955457041269774]",4.0,"[0.09640394336125063,0.06205919968861252]",4.0,"[0.040373376820728675,-0.12169669535120721]",100.0,"[0.0039576110271916575,-0.14236119601916952]",4.0,"[0.004509775083969191,-0.18988763476515325]",4.0,"[0.12934253379392574,0.13529474306202477]",100.0,"[-0.1210564416147869,-0.10819983672751685]",4.0,"[-0.15946211273695815,-0.0784306064956532]",100.0,"[-0.07363235193115819,0.07491862018763532]",100.0,"[-0.06813866994700926,-0.1667339830438934]",100.0,"[-0.003831603643501029,-0.09156278818435015]",100.0,"[0.021417531648236756,-0.050858076536086365]",100.0,"[0.17411760419117567,-0.08565598067178297]",4.0,"[0.12364106590929977,0.018884102801482793]",100.0,"[-0.06837448903160362,0.18654668567870925]",4.0,"[0.016926681902264564,0.12201481697222215]",4.0,"[-0.0766953074875347,0.015569618992810674]",100.0,"[-0.13920950924029096,0.05318527116494018]",100.0,"[0.059591145786062186,0.038338651748452086]",4.0,"[-0.14188401657916286,0.1310002875709606]",100.0,"[-0.06614198282464973,-0.07696126255342037]",100.0,"[0.19478556511474324,-0.01659940920386562]",100.0,"[0.11999297706146157,-0.03533442819399008]",4.0,"[0.16695688505850895,0.09327958880228752]",100.0,"[0.011372809186026471,0.0010698679757027026]",4.0,"[0.0835831006506941,0.1390053973186811]",4.0,"[0.19129888879790224,0.03685136467633498]",100.0,"[0.08808977219498469,-0.1090138818651117]",100.0,"[-0.034376768750640246,-0.024495732802544926]",4.0,"[0.02,0.02]",144.728,0.0,4.0,4.0,102.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,144.732,145.228,,,145.479,146.015,left,,,,,,,,0.4,,,,,,145.228,145.479,0.525,,146.015,"[0.14529467592621612,-0.05455236179869721]",4.0,"[-0.057628272599506356,-0.0585075305190539]",4.0,"[-0.01409864758665901,-0.19232433274554234]",4.0,"[-0.1202915432099523,0.0354807733166502]",4.0,"[-0.03868210986871777,0.09285718659120162]",4.0,"[0.012823106343891867,-0.03323619450924217]",4.0,"[-0.04259840641076914,-0.11478691859966723]",4.0,"[-0.1684248951919965,-0.07131882400494721]",4.0,"[0.07508105358621513,-0.026482447542798625]",100.0,"[0.09719946140507542,0.14509066444894844]",4.0,"[-0.04225091033658584,0.15165523470886064]",4.0,"[0.11969815123368109,0.017390442393726006]",100.0,"[0.003524668638933211,0.15619235145287927]",100.0,"[-0.015544323160768272,0.034808895525986455]",100.0,"[-0.020329309533751484,0.1980047774137617]",100.0,"[-0.1023809714416465,-0.12827052968669794]",4.0,"[0.11611643649296138,0.09172649679521966]",4.0,"[0.13590622751320286,0.054084392384304056]",4.0,"[-0.08941421808853157,0.17103908553872535]",4.0,"[0.0843508047511244,-0.17287031992368335]",4.0,"[-0.11583946719625436,-0.072647033746129]",100.0,"[-0.1003097665675133,0.12283455372987204]",4.0,"[0.02692783136139222,0.04739696692983503]",4.0,"[-0.09032662194713377,-0.026426124059729567]",4.0,"[-0.05290334044079912,0.012078881027160098]",100.0,"[-0.1390040052304571,0.13546302673072147]",100.0,"[0.14020471905688142,-0.11158949792791097]",100.0,"[0.05352059725884101,0.010045081995207358]",100.0,"[0.029955651688091903,-0.0957981660581718]",4.0,"[0.00012056715077948937,-0.12453244256185671]",100.0,"[0.19149765984137895,0.04405874376197747]",100.0,"[0.045846577979962236,0.16727608171129138]",100.0,"[0.02,0.02]",147.111,0.0,5.0,5.0,172.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,147.112,147.611,,,147.862,148.784,left,,,,,,,,0.55,,,,,,147.611,147.862,0.905,0.006,148.784,"[-0.023488038043902624,0.14065810972979115]",100.0,"[0.10954979885022469,-0.0497783156578839]",4.0,"[-0.031726081360861684,0.020625458008618692]",100.0,"[0.1912690009892926,-0.04918777763636242]",4.0,"[0.1103545294098673,0.12215241910790142]",100.0,"[0.05182302347061409,0.046640446083194134]",4.0,"[-0.14564331089106078,-0.03754214300537097]",100.0,"[0.027913788523205068,-0.14868001652269336]",100.0,"[-0.045513860086034155,-0.10180555551241868]",4.0,"[0.17332162434716747,0.01594187286622945]",4.0,"[-0.019431975321041947,0.1846912584675701]",100.0,"[0.11768918283299615,0.077904184966752]",100.0,"[-0.1503277101105655,0.04506546604446012]",100.0,"[-0.1479510715880992,0.0991607210287706]",100.0,"[-0.07305609720535448,-0.1569811214914211]",4.0,"[-0.026764008491870068,0.06375648115822308]",4.0,"[0.1836992992090512,0.06349844956906231]",4.0,"[-0.11166032134622762,0.009003025531972427]",4.0,"[-0.06931695949048855,0.12191549629421274]",100.0,"[0.060870386413733386,0.13692207032026962]",100.0,"[0.026419738639732335,-0.045838113893149755]",4.0,"[0.1595951342634443,-0.11940248837242619]",4.0,"[-0.0037362792009212093,-0.01730815663162139]",100.0,"[0.067179461155721,-0.038582723218924427]",100.0,"[-0.1293886811680649,-0.13617477503410824]",100.0,"[0.023563934321278134,0.01430920642682885]",100.0,"[0.11468533870081125,-0.15623861305325834]",100.0,"[-0.015354869621814055,-0.1942121614480697]",4.0,"[-0.05416878871779102,-0.014924192716564977]",100.0,"[0.03159000879497602,0.18085608560888172]",4.0,"[0.1532429195333731,-0.020454007022525058]",100.0,"[-0.18203959055748672,-0.06633007441101399]",4.0,"[0.02,0.02]",149.878,0.0,6.0,6.0,63.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,149.88,150.378,,,150.629,151.411,right,,,,,,,,0.45,,,,,,150.379,150.628,0.769,,151.411,"[-0.0038348985935078767,0.1784001252877995]",100.0,"[-0.14187901677579465,0.020594386180421823]",4.0,"[-0.18410795239803987,-0.07010408538162272]",100.0,"[-0.09865554496557254,-0.009811031241547906]",4.0,"[0.11500211512657992,-0.028934983027135687]",4.0,"[0.12117524910469489,0.1257921272509395]",100.0,"[0.034938297676376046,0.19436909249101916]",4.0,"[0.015479189353485048,0.138280374745513]",4.0,"[0.038174767107369244,-0.04849904349863635]",100.0,"[0.02757387053856144,-0.13544552888132264]",4.0,"[-0.08029530287511792,0.18227240825455676]",4.0,"[0.03534537081165575,-0.18532269142070523]",4.0,"[-0.017854568211864874,0.009379031998760634]",4.0,"[0.07591072534436595,0.1346244793748484]",4.0,"[-0.12017683802141407,-0.04871964775719385]",4.0,"[-0.13156339948780255,-0.14642791757794552]",100.0,"[0.062445217863093934,-0.0028458642652297865]",4.0,"[0.1720131047692121,0.06949883488153258]",4.0,"[0.031166011293647645,0.09979430927775314]",100.0,"[0.15996800993874857,-0.11458163031581674]",100.0,"[-0.014829332576749081,0.10793506348664728]",4.0,"[-0.02559657703194503,-0.0929030858415743]",100.0,"[-0.18025366511603955,-0.023043983140835618]",4.0,"[0.06856080511114003,0.07679053785961763]",4.0,"[-0.17779317103908454,0.06371288781621029]",100.0,"[-0.044967090253300215,-0.15721087500922834]",100.0,"[0.11702141116643082,0.08517892318389259]",4.0,"[0.16179594359044558,-0.06636784001284668]",100.0,"[0.06770081829759374,-0.14628005075302292]",4.0,"[0.19049731360699482,0.005044502591482031]",100.0,"[-0.16003771437874312,0.11777266960600943]",100.0,"[-0.05946866459354915,0.09896289314557412]",100.0,"[0.02,0.02]",152.511,0.0,7.0,7.0,123.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,152.513,153.012,,,153.262,153.812,left,,,,,,,,0.6,,,,,,153.012,153.262,0.536,,153.812,"[-0.1832297192129894,-0.044511096988383424]",100.0,"[0.013001866410168036,0.09876269337815814]",100.0,"[0.12884002780906303,0.12448389027316178]",100.0,"[0.1530761997964048,-0.07960493325566574]",100.0,"[-0.09048767724830745,0.04091126317357352]",100.0,"[0.02434139197677816,-0.08509133530137945]",100.0,"[-0.1527798728277207,0.09215666218842387]",100.0,"[-0.018336332980008162,0.027886952020057972]",100.0,"[-0.17273065746561816,0.024170469717953873]",100.0,"[0.09751300747863,0.04775264686427092]",4.0,"[-0.13696570077076992,-0.09238739341987684]",4.0,"[0.0054475144111598706,-0.13819944087890224]",4.0,"[-0.05697309930591602,-0.11205878610116358]",100.0,"[0.0709527447292296,0.17083463226331685]",4.0,"[-0.04900498331423985,0.08004441806689687]",4.0,"[-0.1007330543462003,-0.0033512039509542148]",100.0,"[0.12342200444204696,-0.13032692519467842]",4.0,"[0.05423819891951388,0.02108709697591394]",100.0,"[0.047302671636641765,-0.1731395223147589]",100.0,"[-0.13339586626472064,-0.1466950955033497]",100.0,"[0.14060600824732042,0.06049590974789736]",100.0,"[-0.000014960122460510913,0.1650392981159149]",100.0,"[-0.09467036846859346,-0.07286734677647333]",100.0,"[0.07972277406067961,-0.03368272105381614]",100.0,"[0.1733534025144914,-0.007491115455722969]",4.0,"[-0.028406359314356373,-0.04450485282980979]",4.0,"[-0.03028221142552744,-0.16165109548140058]",100.0,"[-0.06322045815025489,0.135748670200408]",4.0,"[0.06105011337973145,0.06455549008687167]",4.0,"[0.1285095489455685,-0.016483382494781994]",4.0,"[0.08652448175386152,0.11887612293884851]",4.0,"[0.08893814622511777,-0.0753874658205052]",4.0,"[0.02,0.02]",154.911,0.0,8.0,8.0,32.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,154.912,155.411,,,155.662,156.396,right,,,,,,,,0.5,,,,,,155.411,155.661,0.725,,156.396,"[0.03614986037218295,0.08711060955235253]",4.0,"[-0.11680209422811576,0.06078454917129615]",100.0,"[-0.14909913505735525,0.006981006224516345]",100.0,"[-0.18795159048038984,-0.02164823360096439]",100.0,"[-0.022533458654403156,0.0840723297488835]",4.0,"[0.0768819256594342,0.17029826310099988]",4.0,"[0.030449858373549157,-0.11543532688365032]",4.0,"[-0.08550125295924323,0.0014912444927118788]",100.0,"[0.07559053094068664,0.11538249281326093]",4.0,"[0.14068970211862158,0.055741653522481144]",100.0,"[0.11750597093874598,-0.04447398821157051]",100.0,"[-0.02421271645895515,0.17109687644056087]",100.0,"[-0.09935078165906254,0.1180372481274923]",4.0,"[-0.06895180935554335,-0.08816989623593742]",100.0,"[0.021842215301295913,-0.1570892281282638]",100.0,"[-0.07779880521234235,-0.16142406936964068]",4.0,"[-0.01352081691252202,-0.07587844605021023]",4.0,"[0.16755685792729488,-0.032891197999290585]",100.0,"[0.13943439521937967,0.011180918738081776]",4.0,"[0.11344915756839792,-0.14971827104604107]",100.0,"[-0.026315850051331767,0.04174562677811051]",4.0,"[0.010371162231956206,-0.012726562133256611]",4.0,"[0.07005402212859545,-0.019278093543951467]",4.0,"[-0.1479915564517129,0.08755288324510482]",4.0,"[0.12233272360048421,0.12083241308088438]",100.0,"[-0.13179018433925074,-0.07420831779101146]",4.0,"[0.07626695230668197,0.06801954025111735]",100.0,"[-0.15488863694566446,-0.12157693272238]",100.0,"[-0.030400534370237372,-0.02270104655286378]",4.0,"[-0.022090266758409045,-0.17481342230820768]",100.0,"[0.016094677165604112,0.19352556517178476]",4.0,"[-0.03177819988943571,-0.13373103603751427]",100.0,"[0.02,0.02]",157.498,0.0,9.0,9.0,92.0,1.0,,,,,,,
,,,,,,,66704327b46c7665de1190bc,68442939b5cbf0f2fa614b73,2025-06-07_12h59.19.287,shape_ratio,2024.1.5,Win32,60.0240096,684250e4f00cb30b92d1fa88,,,,,,,,,,,157.503,157.994,,,158.249,158.779,right,,,,,,,,0.1,,,,,,157.996,158.249,0.517,,158.779,"[0.10282106386142487,0.07748303734561822]",4.0,"[0.1004192657801843,0.1489546474322818]",4.0,"[0.10317752243209678,-0.14774984970096797]",4.0,"[-0.132682603374934,0.1468182245362513]",4.0,"[0.06800600390046081,-0.06830881228790855]",4.0,"[-0.13578592663532812,0.1022776609864763]",4.0,"[-0.031316396170964045,-0.10634044052832335]",4.0,"[0.0007306415456502447,0.15495862259838222]",4.0,"[-0.12359463626276984,-0.06663966661309965]",100.0,"[0.12097574338874012,-0.08238671266553986]",4.0,"[0.016204560576048282,-0.13638669976249448]",4.0,"[0.0688755140210119,0.006225703627955824]",100.0,"[-0.10348624979576007,-0.15666988991846767]",4.0,"[-0.08099921152888914,0.14275568907829195]",4.0,"[-0.07532874965906769,-0.026928218984766477]",4.0,"[0.17332291262787375,0.011396680772194587]",4.0,"[0.049470282900608564,0.12459026062703858]",4.0,"[-0.17733945914437016,0.03127596009543282]",4.0,"[-0.12130056019718538,-0.016256406335941997]",4.0,"[-0.005977394855031624,-0.06942151513957799]",4.0,"[-0.048560305260232826,0.09652050834692312]",4.0,"[-0.04388004505903102,-0.16790327103855118]",4.0,"[0.07879742224901073,-0.11197566939324442]",4.0,"[-0.09236813897184018,0.0668885016522018]",4.0,"[-0.05116317775110028,-0.05886588847909809]",4.0,"[-0.0296828773888775,-0.024575702373503594]",4.0,"[-0.011312243212862868,0.02914771892554401]",4.0,"[-0.002036349370297845,0.08236725505433834]",4.0,"[0.0597922670726715,-0.18881244454868984]",4.0,"[0.1461120386222306,0.05149542550148586]",100.0,"[-0.1690901158835694,-0.09609320833242438]",4.0,"[0.12746473091359836,-0.031225919535599677]",4.0,"[0.02,0.02]",159.878,0.0,10.0,10.0,180.0,1.0,,,,,,,
